region,piso_ecologico,distrito,anio,numero_mes,mes,num_cultivos,produccion_piso_ton,temp_promedio,temp_maxima,temp_minima,precipitacion,humedad_relativa,radiacion_solar,velocidad_viento,presion_atmosferica,humedad_suelo,temp_superficie,punto_rocio,humedad_especifica,produccion_piso_ton_z,temp_promedio_z,temp_maxima_z,precipitacion_z,humedad_relativa_z,radiacion_solar_z,humedad_suelo_z,anomalia,score_anomalia,evento_conocido
Ica,costa,Santiago,2023,1,Enero,1,10243.0,19.4,26.79,14.03,0.87,68.98,24.93,2.95,87.04,0.39,22.41,12.96,10.87,-0.6834559087554006,0.3220010945552492,-0.5924758106864252,0.45011520415651013,1.0296350685756184,0.6268883468481808,-0.23967516332055225,False,0.40728914712323183,nino_costero_2023_2024
Piura,valle_chira,Querecotillo,2022,7,Julio,1,35575.0,22.73,34.16,16.29,0.11,62.83,18.87,4.44,99.66,0.39,24.69,14.49,10.36,0.46840958807266514,-1.5005475379686894,-0.9662244123558773,-0.31004458551332204,0.24193735673341932,-0.23470429416985172,-0.6615968845984962,False,0.4072527373290498,ninguno
Piura,valle_chira,Ignacio Escudero,2024,10,Octubre,1,0.0,24.92,34.94,18.3,0.09,59.28,23.11,4.6,99.6,0.4,27.75,15.71,11.21,-0.7421164011300344,-0.2956807426024378,-0.4270567994723793,-0.3173139618089465,-0.7958692419125176,1.4986072436949929,-0.3245671999623762,False,0.40722822758913313,nino_costero_2023_2024
Junin,selva_alta,Pichanaqui,2021,8,Agosto,1,5056.088,20.09,28.32,12.75,0.1,60.59,16.62,0.75,82.79,0.5,20.43,11.47,10.42,-0.16535666761833637,0.13945341904478056,0.19664827024191506,-0.7090113477046242,-1.495558857840943,0.9457831883935395,-0.6433012253409129,False,0.40716433220465187,ninguno
Piura,sierra,Canchaque,2023,11,Noviembre,21,5908.0,20.85,30.86,12.64,0.55,65.48,18.03,1.46,83.1,0.45,22.86,13.2,11.53,-0.44806079425426154,1.2262016737431576,1.2846926930857825,-0.39577962790905924,-0.5305885003677144,0.8821965171931477,-0.7499827258593861,False,0.4071005917940487,nino_costero_2023_2024
Junin,sierra,Huasahuasi,2022,12,Diciembre,1,15831.4,9.7,20.78,2.56,0.57,69.6,17.06,2.24,65.31,0.37,12.42,3.29,7.65,-0.5669614893486351,0.35850308615404347,0.9825770639673345,-0.1763415976276709,-1.371877561063561,-0.1325056196325754,-0.8720094824479843,False,0.4070612080853353,ninguno
Piura,bosque_seco,Tambogrande,2024,11,Noviembre,4,76771.0,24.53,34.62,17.09,0.02,60.91,22.07,4.16,99.64,0.4,27.65,15.5,11.1,0.6726767922184821,-0.545447941686802,-0.6674230438891662,-0.37362100892392225,-0.30858004023650965,1.0817773553791963,-0.3306360283607114,False,0.4070413652455015,nino_costero_2023_2024
Piura,valle_piura,Castilla,2020,12,Diciembre,1,42961.0,25.27,34.69,19.65,0.34,64.53,21.12,3.98,99.52,0.4,28.12,17.53,12.61,0.6394667400160287,-0.16830832756897537,-0.6350283515639384,-0.1280524388732367,0.7527157010084411,0.39742629664045426,-0.3391703045225481,False,0.4070284683173083,ninguno
San Martin,selva_huallaga,Bajo Biavo,2020,7,Julio,2,92235.98,25.36,33.63,18.43,1.36,69.93,15.56,0.04,94.5,0.62,25.29,18.68,14.36,0.1734525012690982,-0.5707018973354225,-0.7130293937991137,-0.6730844036587593,0.11120724897753319,-0.9041193405558144,-0.41875177244080597,False,0.40699892985100355,ninguno
Junin,sierra,San Agustin,2023,5,Mayo,1,21937.8,8.55,18.57,1.58,0.47,77.87,18.4,1.76,65.05,0.46,10.15,4.19,8.03,1.0618930508939632,-0.7398874196447974,-0.04020753730985988,-0.5123290598247192,0.29339058550622205,-0.3894762878791801,-0.1560538138576673,False,0.40699706768197036,ninguno
Piura,valle_chira,Sullana,2024,12,Diciembre,7,26798.0,25.89,34.84,19.8,0.21,62.36,19.47,4.64,99.53,0.4,28.67,17.38,12.5,1.7245488264510411,0.16772929070674353,-0.5277971351130206,-0.22600072038272737,0.11594893935494685,-0.012565131495221503,-0.3306360283607114,False,0.4069952492876983,nino_costero_2023_2024
Junin,selva_alta,Rio Negro,2023,12,Diciembre,1,39731.5,24.36,32.65,18.73,2.04,75.24,15.32,0.06,89.11,0.56,24.31,19.09,15.62,0.5027736729513729,0.08659791402544671,-0.2527521540542032,0.759374909810148,0.9713300902963432,-0.19246333903610263,0.07214151194680873,False,0.40694945750691514,ninguno
Piura,sierra,Canchaque,2024,6,Junio,21,17922.0,20.36,29.56,14.32,0.66,66.23,15.7,1.72,83.22,0.45,21.75,13.06,11.36,1.3310050067120036,0.5877106631302179,0.1318469508384655,-0.27764588422351405,-0.38853372836522887,-0.31996411051892204,-0.7499827258593861,False,0.4067964493812082,nino_costero_2023_2024
San Martin,selva_alto_mayo,Moyobamba,2021,2,Febrero,14,44893.619,23.11,30.38,17.67,2.9,77.5,16.5,0.03,90.18,0.57,23.06,18.46,14.85,-0.6686928332845474,-0.30116072893187223,-0.6721811811541792,0.7929761634451554,0.7165222176331465,0.02276459073037631,0.2514416873475813,False,0.4067918728185815,ninguno
La Libertad,costa,Guadalupe,2025,8,Agosto,1,0.0,21.27,28.81,15.95,0.06,63.62,17.91,2.69,91.88,0.39,22.93,13.4,10.56,-0.4800653349671325,-0.46335243762107636,-0.5727618693230525,-0.8971426122908721,-0.8352675033625042,-0.8887961382479879,-0.17479981423678703,False,0.40674693323953953,ninguno
Ica,costa,Chincha Alta,2021,12,Diciembre,26,37363.369,19.42,25.23,15.47,0.26,75.89,23.33,3.19,95.84,0.33,21.33,14.77,11.02,0.4845999818671128,-0.19944999352204992,-0.2465450952685788,0.14728394460635147,0.6732551115426629,0.809165066667247,-0.13346620166060733,False,0.4067239347736812,ninguno
San Martin,selva_alto_mayo,Moyobamba,2021,1,Enero,14,39629.81,22.61,30.54,17.16,1.91,76.92,16.94,0.01,90.21,0.57,22.59,17.85,14.28,-0.9913333271713667,-0.7135435232807931,-0.5792544816502722,0.10353853819489245,0.6401386290625835,0.3502244727750147,0.2514416873475813,False,0.40671719000488654,ninguno
Puno,puna_alta,Ayaviri,2021,12,Diciembre,6,223.0,7.68,19.17,-1.35,3.43,69.1,17.77,2.12,60.97,0.5,10.02,1.34,6.96,-0.3905348053729397,0.40066613594879635,0.17860107411474999,0.8356577325090481,0.8065023567194016,-1.2658099359621304,0.4352508558541577,False,0.4066912255103648,ninguno
Junin,selva_alta,Pichanaqui,2023,4,Abril,1,12741.368,19.92,27.35,14.53,0.19,74.59,15.36,0.72,82.6,0.54,20.33,14.68,12.78,1.0925666110353363,-0.03311602671826686,-0.4988495271408744,-0.6222420142472371,0.4089866523604636,0.0618715169450047,0.25879934352795214,False,0.40664480739291353,ninguno
Ica,costa,Nazca,2021,2,Febrero,1,70.0,22.28,30.05,16.45,0.28,62.55,22.3,2.76,91.59,0.27,25.74,14.09,11.12,-0.6206439728291412,1.3320965444637034,1.2806008631131465,-0.1170012580544616,-0.3738433645162503,0.17295562532702288,-0.3614101258110674,False,0.40660281457681047,ninguno
Puno,altiplano_lacustre,Taraco,2025,12,Diciembre,1,77148.7,11.23,22.09,2.36,1.74,56.07,22.75,2.58,63.83,0.4,14.81,1.6,6.88,-0.34274296033362567,0.8663367295597618,1.2776600990365958,0.06781654268635458,-0.3814498047125999,0.05740879272883784,-0.8403933181510145,False,0.4065507758077506,ninguno
Junin,selva_alta,Rio Negro,2024,7,Julio,1,34093.73,24.22,33.42,16.71,0.07,52.96,15.37,0.17,89.48,0.54,23.74,13.09,10.71,-0.6018323352344731,-0.023031360113152263,0.23739980099313351,-0.973308839434741,-1.3348253977036766,-0.14935560829020467,-0.682569689958253,False,0.4064530788054397,ninguno
La Libertad,costa,Viru,2021,3,Marzo,28,459739.503,22.23,28.45,17.93,0.37,72.67,19.8,1.93,94.02,0.38,24.04,16.72,12.79,-0.762191642587906,1.3739498173605038,0.8150091785263356,0.05905085041777605,-0.504838296269573,-0.06107250876348772,-0.3703087397906099,False,0.4064415350094065,ninguno
Junin,selva_alta,Perene,2022,8,Agosto,11,40198.64,19.6,28.15,11.57,0.09,61.35,16.05,0.79,82.77,0.49,19.93,11.12,10.25,-0.4673702472744238,-0.4076662922945168,0.04900363335284001,-0.7391197369578932,-1.35470214413145,0.7223592464611303,-0.8135651126280115,False,0.406313215728678,ninguno
San Martin,selva_alto_mayo,Moyobamba,2022,7,Julio,14,60367.86,22.67,30.08,16.33,0.53,72.55,16.81,0.06,90.48,0.56,22.53,16.83,13.34,0.2797870144385873,-0.6640575879589207,-0.8464187427240052,-0.8574957273054741,0.06462779793609706,0.2534749621709153,-0.033525558313012536,False,0.40630269627047816,ninguno
Ica,costa,El Carmen,2020,4,Abril,2,38366.92,21.48,27.26,16.69,0.04,73.38,22.14,2.7,95.9,0.33,22.83,16.13,12.1,0.46156292671845284,0.9239498895727994,1.0859954274751442,-0.43254968994917964,0.1472254368431814,0.5471497117464245,-0.13346620166060733,False,0.4062753258508393,ninguno
Junin,selva_baja,Rio Tambo,2025,5,Mayo,2,10325.549,23.34,31.6,16.46,1.09,72.19,14.33,0.1,89.39,0.57,23.14,17.35,13.98,-0.7121819443663561,-0.712129654698628,-0.9211411836642032,-0.07618324337901167,0.6556310670288361,-1.045996407804901,0.4494971128993354,False,0.4062440423796192,ninguno
Junin,selva_alta,Rio Negro,2021,7,Julio,1,33386.2,23.38,32.68,14.18,0.15,55.26,16.39,0.17,89.5,0.54,22.89,13.03,10.63,-0.7404584035153251,-0.6808070049447433,-0.23365532463677383,-0.902946047587233,-1.0967572817970321,0.7300420989261341,-0.682569689958253,False,0.40616295468893954,ninguno
San Martin,selva_huallaga,Bajo Biavo,2023,11,Noviembre,2,101964.3,27.39,37.2,20.8,2.14,65.62,17.09,0.02,94.2,0.62,27.37,19.43,15.14,0.6506532132398387,0.8111554944937591,1.222290548493744,-0.08831131979208284,-0.36571140086641074,0.2856678614607165,-0.41875177244080597,False,0.40604210790286294,nino_costero_2023_2024
Ica,costa,Santiago,2025,12,Diciembre,1,10967.06,19.49,28.08,12.71,0.12,55.71,28.55,3.02,87.0,0.38,22.98,9.22,8.63,-0.5556388250865312,0.4066508668352379,0.6156129413687392,-0.5271464140632437,-0.26046115803425,1.750403712411692,-0.5206736306618891,False,0.40590297489747046,ninguno
La Libertad,costa,Guadalupe,2020,6,Junio,1,6335.0,21.17,29.33,15.67,0.06,63.59,17.88,2.48,91.84,0.37,22.54,13.29,10.49,-0.3556718444742504,-0.5606210791064147,-0.14496671469482467,-0.8971426122908721,-0.8408101994435332,-0.901055395327271,-0.7113945928241325,False,0.4059021909462675,ninguno
Junin,sierra,Matahuasi,2024,8,Agosto,1,10699.05,7.22,17.92,-3.06,0.05,64.78,18.44,2.33,61.98,0.41,9.66,-0.72,6.13,-1.0130623237929404,0.07225621731126061,0.09457469482430847,-0.7942475034135447,-1.2656537721929624,0.7209142394148276,-0.6601933791301035,False,0.4058987201632231,ninguno
Piura,bosque_seco,Tambogrande,2024,10,Octubre,4,39961.0,24.92,34.94,18.3,0.09,59.28,23.11,4.6,99.6,0.4,27.75,15.71,11.21,-0.09034474602766722,-0.340933882397476,-0.46433081294205064,-0.31923458682979783,-0.7858091690186275,1.519514350128963,-0.3306360283607114,False,0.4058742724782575,nino_costero_2023_2024
Piura,valle_chira,Ignacio Escudero,2021,12,Diciembre,1,141332.0,24.83,34.86,18.33,0.27,62.17,20.38,4.48,99.55,0.39,27.6,16.35,11.7,1.6408590600472468,-0.34348981789885374,-0.4783193885133839,-0.18031863512390317,0.038416679366870224,0.37308197432657303,-0.6542057624241651,False,0.40583977517796355,ninguno
Ica,costa,Salas,2021,8,Agosto,2,2535.426,17.88,27.46,10.83,0.03,47.87,23.33,2.8,87.15,0.37,19.37,5.65,6.73,-0.7155509066914717,-1.1076395039512272,0.034981138055406376,-0.644417808249614,-1.022658175111972,0.4350764591229054,-0.801672098003226,False,0.4058380431942514,ninguno
Ica,costa,Chincha Alta,2024,12,Diciembre,26,17512.69,20.29,25.67,16.77,0.22,77.21,24.29,3.02,95.83,0.33,21.98,15.96,11.87,-0.8219829333587146,0.2749955881733466,0.04228142197636676,0.04185964741443671,0.949892231304938,1.0205387983680791,-0.13346620166060733,False,0.40583378826705163,nino_costero_2023_2024
Junin,sierra,Huasahuasi,2022,9,Septiembre,1,3717.1,9.36,20.26,0.51,0.05,70.61,18.8,2.23,65.48,0.37,12.28,3.04,7.43,-0.9092938879162971,-0.01979866427414119,0.634267039086283,-0.745268503842492,-1.1244041523648876,0.9435455069924102,-0.8720094824479843,False,0.4057592125532524,ninguno
Junin,selva_baja,Rio Tambo,2020,9,Septiembre,2,14809.59,25.22,33.72,18.1,0.53,59.1,14.46,0.07,89.24,0.54,25.14,15.82,12.71,0.5348954801468458,0.7600348837339801,0.4283680951674179,-0.568722786311569,-0.699287036109416,-0.9339163078655632,-0.682569689958253,False,0.4057157854976327,ninguno
Junin,sierra,El Tambo,2022,5,Mayo,21,24910.7,8.37,18.08,1.44,0.31,77.02,19.02,1.67,65.02,0.49,9.92,3.87,7.84,0.8002859050178661,-0.9564398351505935,-0.3576755807137765,-0.6331907287512791,0.11333138140492939,-0.10350763066938785,0.2229340197966696,False,0.4056415217234872,ninguno
Piura,valle_chira,Sullana,2021,12,Diciembre,7,25544.0,24.83,34.86,18.33,0.27,62.17,20.38,4.48,99.55,0.39,27.6,16.35,11.7,1.5891203138695886,-0.3881294345411684,-0.5151038706788285,-0.17938378715919207,0.06032100409813609,0.3704547389108246,-0.6662069228163598,False,0.4055798026528284,ninguno
Piura,sierra,Canchaque,2020,2,Febrero,21,2980.0,20.27,30.09,14.68,1.48,73.15,14.83,1.43,83.15,0.46,22.13,14.61,12.56,-0.8816469991176895,0.470436804038046,0.6018532919085262,0.6029874777960048,0.9221583013110383,-0.7688395380337285,-0.27777137994792,False,0.4055696287428952,ninguno
Puno,puna_alta,Pucara,2021,1,Enero,1,0.0,7.47,19.79,-2.77,4.34,70.89,21.66,1.83,60.92,0.48,9.89,1.41,7.03,-0.3864845380266832,0.2688671277972711,0.5075034295913967,1.2606032262023235,0.975681559608472,-0.21988348881618885,0.09616739562846446,False,0.40553855048394716,ninguno
Junin,selva_baja,Rio Tambo,2024,7,Julio,2,10957.336,24.22,33.42,16.71,0.07,52.96,15.37,0.17,89.48,0.54,23.74,13.09,10.71,-0.5364727336787374,-0.023031360113152263,0.23739980099313351,-0.973308839434741,-1.3348253977036766,-0.14935560829020467,-0.682569689958253,False,0.4054539621282456,ninguno
Puno,puna_alta,Ayaviri,2022,7,Julio,6,0.0,5.29,17.1,-5.03,0.05,57.92,20.32,1.65,61.13,0.44,6.44,-4.07,4.7,-0.39314399248613935,-1.0096925474906318,-0.9003640414385607,-0.8967096639000761,-0.48452634637239933,0.06565165272960966,-0.49939308724319287,False,0.4053798720003715,sequia_puno_2022
Junin,selva_alta,Pangoa,2023,6,Junio,1,18335.41,20.32,27.94,11.98,0.02,62.67,16.03,0.26,84.07,0.48,20.3,12.3,10.75,0.032056634650425644,-0.30644056627444066,-0.4056024576289715,-0.9353644491559753,-1.0292164106605683,0.41966643755566246,-0.6815156112615814,False,0.4053704225830241,ninguno
Junin,sierra,San Jose de Quero,2023,8,Agosto,1,1240.8,7.62,19.35,-0.71,0.09,67.3,21.49,2.15,61.97,0.39,10.39,0.28,6.45,-0.6675079817603528,0.527202770752532,1.0407108393423805,-0.7578595430078711,-0.8140035631071947,1.0357546004728466,-0.9145455025343354,False,0.40532855590391703,ninguno
Junin,selva_alta,Pangoa,2024,7,Julio,1,17618.935,20.18,28.54,12.85,0.08,61.22,15.37,0.3,84.12,0.5,19.94,11.71,10.42,-0.5244177708642742,-0.43743806025435455,-0.046708936239640994,-0.8969943812637937,-1.1910031593112373,-0.14935560829020467,-0.3694411226030794,False,0.4052804013941878,ninguno
Puno,altiplano_lacustre,Taraco,2020,9,Septiembre,1,0.0,9.33,21.3,-1.42,0.14,58.57,23.11,2.23,64.04,0.39,12.68,0.25,6.21,-0.6961728093920004,-0.31464626736158,0.7791403238082193,-0.7678225363893797,-0.050225629480629246,0.22135505657946228,-1.0187404531927091,False,0.40527009237672235,ninguno
Junin,sierra,Huasahuasi,2020,9,Septiembre,1,4441.9,9.27,19.11,3.09,0.13,73.26,15.55,2.65,65.49,0.38,11.96,3.68,7.74,-0.8888121000720269,-0.11993736291689584,-0.13603397747758272,-0.6577412875017503,-0.47509273350203346,-1.0663201030829916,-0.7126098996349117,False,0.40514856116913167,ninguno
Puno,altiplano_lacustre,Taraco,2021,8,Agosto,1,0.0,8.21,19.69,-0.93,0.16,54.46,22.92,2.16,64.06,0.4,10.44,-2.26,5.19,-0.6961728093920004,-1.0108046655467915,-0.23683035735340954,-0.757377047900933,-0.594758173561989,0.1348278617694114,-0.8403933181510145,False,0.40511101579692066,ninguno
Piura,bosque_seco,Tambogrande,2021,7,Julio,4,14586.0,23.85,36.53,17.3,0.02,63.81,18.25,4.31,99.66,0.39,25.87,15.67,11.19,-0.6163341927268261,-0.9020365578835747,0.5447837095764309,-0.37362100892392225,0.5404779189464034,-0.5260642984132168,-0.6662069228163598,False,0.4050891095546075,ninguno
La Libertad,sierra,Huamachuco,2025,11,Noviembre,14,29642.75,11.65,22.4,3.65,1.76,72.26,18.5,1.51,68.07,0.52,13.94,5.99,8.7,-0.8479515654405534,-0.1615722165765151,0.3159409183807802,0.5760884633797776,0.3903477026336757,-0.0027805865140312423,0.5463218552226732,False,0.40497046209011744,ninguno
Piura,valle_piura,Castilla,2025,4,Abril,1,3500.0,27.5,37.45,20.74,0.23,59.44,20.01,3.69,99.45,0.42,29.53,18.1,13.11,-0.5568781120984936,0.997521399926645,1.1137347574636636,-0.2129217261480348,-0.7282664458496273,-0.09281410278151485,0.3291947073307069,False,0.4048987450710959,ninguno
Junin,sierra,El Tambo,2023,8,Agosto,21,4779.92,9.55,20.12,2.26,0.1,72.06,21.49,2.17,65.08,0.4,11.9,3.68,7.75,-0.711107039465057,0.4631815553873931,0.9640281101923216,-0.7918216692173891,-0.9373670331155429,1.0357546004728466,-0.9140294811663419,False,0.40486953988946783,ninguno
Ica,costa,Independencia,2023,8,Agosto,2,30850.79,19.57,25.62,14.89,0.01,70.11,14.39,3.41,95.89,0.32,20.97,13.51,10.2,0.5771259449138568,-0.1176490311607752,0.009460226834895304,-0.5116179128431156,-0.5380801552951847,-1.1592528097967507,-0.700697558718183,False,0.40486643877264183,nino_costero_2023_2024
Junin,sierra,Matahuasi,2023,1,Enero,1,12645.35,6.99,17.89,0.9,1.58,74.71,16.41,2.26,61.76,0.42,9.64,2.07,7.22,0.30432697828826755,-0.18933805091746964,0.07472568479945306,0.5975919821034706,0.5140631231331001,-0.5344787416476549,-0.5330173174279872,False,0.4047960520161183,ninguno
Ica,costa,Nazca,2021,1,Enero,1,103.45,21.48,30.13,16.62,0.52,67.15,19.95,2.95,91.57,0.28,25.16,14.46,11.34,-0.6188491896392884,0.9196545864738032,1.3286057466256558,0.4061386135753505,0.5207951820424164,-0.5351742472647807,0.07744502695951462,False,0.4046931658693817,ninguno
Piura,valle_chira,Ignacio Escudero,2022,2,Febrero,1,11060.0,26.82,36.69,20.71,0.24,57.62,18.05,3.85,99.52,0.39,29.44,16.87,12.14,-0.5556355715895147,0.7136219580996377,0.6943123357996202,-0.2031511895714104,-1.2750784562114057,-0.5875311676618578,-0.6542057624241651,False,0.4046303314746795,ninguno
Ica,costa,Salas,2025,10,Octubre,2,14998.0,19.06,26.85,12.63,0.44,52.79,25.87,2.89,87.06,0.38,21.85,8.31,8.02,-0.5237548997708207,0.002213065941958478,-0.5362856361722294,-0.11018145695614869,-0.5443406592927894,1.2669861903274697,-0.5206736306618891,False,0.40460162640999575,ninguno
San Martin,selva_alto_mayo,Moyobamba,2020,10,Octubre,14,41090.38,24.19,32.81,16.64,1.81,68.51,18.08,0.05,90.28,0.54,24.08,17.15,13.69,-0.9018089872577658,0.5895861068617982,0.7391430675614094,0.033898374028199306,-0.46742340521058434,1.198643258072482,-0.6034600496342066,False,0.4045774580556123,ninguno
Ica,costa,Chincha Alta,2022,12,Diciembre,26,31244.16,20.25,25.79,15.37,0.14,77.06,23.39,3.09,95.82,0.32,22.13,15.8,11.83,0.08183018572582622,0.2531819982103402,0.12105229031589546,-0.16898894696939276,0.9184561949683175,0.8223759248985495,-0.700697558718183,False,0.4045739387001424,ninguno
Junin,sierra,San Agustin,2020,2,Febrero,1,6054.7,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81,-0.14422416218080747,0.535365693889323,-0.26049148579420917,0.06931772188435059,0.4903965382288093,-1.2981186341748083,0.2229340197966696,False,0.4044155956562198,ninguno
San Martin,selva_alto_mayo,Moyobamba,2024,7,Julio,14,70714.46,23.68,31.79,16.27,0.85,66.02,15.64,0.06,90.58,0.53,23.53,16.12,12.77,0.9139726648011602,0.1689556566258977,0.14673535822400077,-0.6346472019720558,-0.7953460526945557,-0.61727063326596,-0.8884272952948037,False,0.40441440903231574,nino_costero_2023_2024
San Martin,selva_huallaga,Tocache,2021,7,Julio,3,46453.67,22.03,30.73,14.38,1.63,69.03,16.36,0.11,90.24,0.61,21.75,15.28,12.15,-0.8789749988878969,-1.0417163406463412,-0.47376302494867684,-0.5947684825136298,-0.48529613828990603,0.7950175282729167,-0.313453282600075,False,0.40441284865325194,ninguno
Piura,sierra,Jilili,2022,8,Agosto,1,37115.778,16.75,25.64,8.93,1.04,70.41,15.99,2.44,80.38,0.49,17.99,10.58,9.99,-0.5351542224167947,-1.3400875491852529,-0.8940383138349414,-0.45620307147834244,-0.5991351534117785,-0.12224156680426511,0.4850482577913003,False,0.4042994408273951,ninguno
Ica,costa,El Carmen,2021,9,Septiembre,2,4800.0,17.64,23.92,12.89,0.04,68.23,19.17,3.65,95.94,0.32,19.11,11.31,8.79,-0.7677508907220486,-1.170154746875853,-1.106460407975118,-0.43254968994917964,-0.9320784773808504,-0.10678777070302439,-0.700697558718183,False,0.40419590334083116,ninguno
Junin,selva_alta,Pichanaqui,2023,7,Julio,1,8950.71,20.42,27.75,14.74,0.03,63.58,15.84,0.71,82.84,0.5,20.91,12.66,11.17,0.4721133627978258,0.4744411667024664,-0.21204631172529181,-0.7764986070603697,-1.088802352447929,0.3985997727349226,-0.6433012253409129,False,0.4041187912916431,ninguno
Puno,puna_alta,Ayaviri,2020,9,Septiembre,6,0.0,6.74,19.51,-4.82,0.19,59.58,19.66,1.91,61.1,0.4,9.75,-2.33,5.37,-0.39314399248613935,-0.15403560565499524,0.35582239744234684,-0.8249548013269171,-0.2928351435877493,-0.2789619349317819,-1.1224890493080928,False,0.40408465042840597,ninguno
Junin,sierra,Huasahuasi,2023,4,Abril,1,54035.6,9.39,18.94,2.22,0.18,78.53,16.46,2.08,65.44,0.45,11.42,5.14,8.51,0.5126333218545434,0.013580901940111679,-0.24990456253484838,-0.6030367772887868,0.8161794089157894,-0.503557732261879,0.40318718005659554,False,0.4040590861170602,ninguno
Junin,selva_alta,Rio Negro,2025,5,Mayo,1,38600.9,23.34,31.6,16.46,1.09,72.19,14.33,0.1,89.39,0.57,23.14,17.35,13.98,0.2812556697595228,-0.712129654698628,-0.9211411836642032,-0.07618324337901167,0.6556310670288361,-1.045996407804901,0.4494971128993354,False,0.4040313792846108,ninguno
Piura,valle_piura,Castilla,2025,8,Agosto,1,2400.0,23.8,35.09,17.16,0.01,62.96,17.77,4.59,99.67,0.42,25.95,15.48,11.05,-0.5902269714108773,-0.9368149192364912,-0.38158442271935533,-0.38266030069763096,0.2959098128812964,-1.0821280619754,0.3291947073307069,False,0.4040106316349882,ninguno
Puno,altiplano_lacustre,Ilave,2025,10,Octubre,22,7464.5,9.88,17.21,4.1,0.94,66.85,26.18,3.33,63.81,0.44,14.99,3.33,7.7,-0.4679569835435358,0.26617868391624055,-0.0041532721056460505,-0.48936294765613453,0.21169067773382338,1.4829216868451656,-0.2648997634910363,False,0.40393988110692647,ninguno
