region,piso_ecologico,distrito,cultivo,anio,numero_mes,mes,produccion_ton,temp_promedio,temp_maxima,temp_minima,precipitacion,humedad_relativa,radiacion_solar,velocidad_viento,presion_atmosferica,humedad_suelo,temp_superficie,punto_rocio,humedad_especifica
Ica,costa,Chincha Alta,paprika,2020,5,Mayo,456.05,20.0,25.6,15.49,0.03,69.33,15.79,2.54,95.9,0.32,20.76,13.8,10.45
Ica,costa,Chincha Alta,pimiento,2020,5,Mayo,0.0,20.0,25.6,15.49,0.03,69.33,15.79,2.54,95.9,0.32,20.76,13.8,10.45
Ica,costa,Chincha Alta,tangelo,2020,5,Mayo,0.0,20.0,25.6,15.49,0.03,69.33,15.79,2.54,95.9,0.32,20.76,13.8,10.45
Ica,costa,Chincha Alta,tomate,2020,5,Mayo,3056.95,20.0,25.6,15.49,0.03,69.33,15.79,2.54,95.9,0.32,20.76,13.8,10.45
Ica,costa,Chincha Alta,tuna,2020,5,Mayo,0.0,20.0,25.6,15.49,0.03,69.33,15.79,2.54,95.9,0.32,20.76,13.8,10.45
Ica,costa,Chincha Alta,uva,2020,5,Mayo,0.0,20.0,25.6,15.49,0.03,69.33,15.79,2.54,95.9,0.32,20.76,13.8,10.45
Ica,costa,Chincha Alta,yuca,2020,5,Mayo,320.8,20.0,25.6,15.49,0.03,69.33,15.79,2.54,95.9,0.32,20.76,13.8,10.45
Ica,costa,Chincha Alta,zanahoria,2020,5,Mayo,0.0,20.0,25.6,15.49,0.03,69.33,15.79,2.54,95.9,0.32,20.76,13.8,10.45
Ica,costa,Chincha Alta,zapallo,2020,5,Mayo,631.4,20.0,25.6,15.49,0.03,69.33,15.79,2.54,95.9,0.32,20.76,13.8,10.45
Ica,costa,Chincha Alta,aceituna,2020,6,Junio,1.5,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,aji,2020,6,Junio,641.0,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,ajo,2020,6,Junio,0.0,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,alcachofa,2020,6,Junio,0.0,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,alfalfa,2020,6,Junio,10591.899,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,algodon_rama,2020,6,Junio,938.69,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,arandano,2020,6,Junio,0.0,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,arveja_grano_seco,2020,6,Junio,0.0,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,arveja_verde,2020,6,Junio,73.62,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,camote,2020,6,Junio,4506.6,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,cebolla,2020,6,Junio,9825.9,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,esparrago,2020,6,Junio,15561.5,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,frijol_grano_seco,2020,6,Junio,0.0,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,haba_grano_seco,2020,6,Junio,0.0,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,limon_sutil,2020,6,Junio,336.35,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,maiz_amarillo_duro,2020,6,Junio,19126.2,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,maiz_chala,2020,6,Junio,0.0,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,maiz_choclo,2020,6,Junio,148.299,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,mandarina,2020,6,Junio,32010.9,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,mango,2020,6,Junio,,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,naranja,2020,6,Junio,2209.27,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,pallar_grano_seco,2020,6,Junio,0.0,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,palta,2020,6,Junio,19140.15,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,papa,2020,6,Junio,55.76,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,papaya,2020,6,Junio,28.35,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,paprika,2020,6,Junio,,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,pimiento,2020,6,Junio,0.0,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,tangelo,2020,6,Junio,1333.9,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,tomate,2020,6,Junio,1697.8,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,tuna,2020,6,Junio,,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,uva,2020,6,Junio,1.0,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,yuca,2020,6,Junio,319.8,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,zanahoria,2020,6,Junio,0.0,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,zapallo,2020,6,Junio,1897.0,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59
Ica,costa,Chincha Alta,aceituna,2020,7,Julio,76.35,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,aji,2020,7,Julio,1247.7,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,ajo,2020,7,Julio,0.0,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,alcachofa,2020,7,Julio,122.0,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,alfalfa,2020,7,Julio,10732.11,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,algodon_rama,2020,7,Julio,208.3,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,arandano,2020,7,Julio,46.1,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,arveja_grano_seco,2020,7,Julio,0.0,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,arveja_verde,2020,7,Julio,78.72,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,camote,2020,7,Julio,2778.4,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,cebolla,2020,7,Julio,4256.5,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,esparrago,2020,7,Julio,14856.82,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,frijol_grano_seco,2020,7,Julio,25.36,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,haba_grano_seco,2020,7,Julio,0.0,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,limon_sutil,2020,7,Julio,272.03,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,maiz_amarillo_duro,2020,7,Julio,8190.61,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,maiz_chala,2020,7,Julio,0.0,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,maiz_choclo,2020,7,Julio,594.8,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,mandarina,2020,7,Julio,44502.6,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,mango,2020,7,Julio,0.0,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,naranja,2020,7,Julio,14112.9,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,pallar_grano_seco,2020,7,Julio,36.0,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,palta,2020,7,Julio,16008.32,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,papa,2020,7,Julio,19673.2,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,papaya,2020,7,Julio,46.15,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,paprika,2020,7,Julio,15.3,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,pimiento,2020,7,Julio,0.0,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,tangelo,2020,7,Julio,19477.3,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,tomate,2020,7,Julio,1742.7,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,tuna,2020,7,Julio,0.0,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,uva,2020,7,Julio,285.0,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,yuca,2020,7,Julio,804.9,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,zanahoria,2020,7,Julio,0.0,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,zapallo,2020,7,Julio,3153.67,17.13,23.99,13.47,0.0,68.67,13.58,3.02,95.91,0.32,17.81,10.82,8.58
Ica,costa,Chincha Alta,aceituna,2020,8,Agosto,73.74,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,aji,2020,8,Agosto,579.0,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,ajo,2020,8,Agosto,0.0,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,alcachofa,2020,8,Agosto,280.0,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,alfalfa,2020,8,Agosto,11311.47,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,algodon_rama,2020,8,Agosto,10.4,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,arandano,2020,8,Agosto,303.01,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,arveja_grano_seco,2020,8,Agosto,0.0,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,arveja_verde,2020,8,Agosto,31.95,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,camote,2020,8,Agosto,1601.8,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,cebolla,2020,8,Agosto,12266.65,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,esparrago,2020,8,Agosto,12661.4,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,frijol_grano_seco,2020,8,Agosto,5.18,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,haba_grano_seco,2020,8,Agosto,0.0,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,limon_sutil,2020,8,Agosto,197.8,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,maiz_amarillo_duro,2020,8,Agosto,6496.65,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,maiz_chala,2020,8,Agosto,0.0,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,maiz_choclo,2020,8,Agosto,2148.05,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,mandarina,2020,8,Agosto,21562.48,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,mango,2020,8,Agosto,0.0,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,naranja,2020,8,Agosto,10127.77,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,pallar_grano_seco,2020,8,Agosto,173.19,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,palta,2020,8,Agosto,4745.3,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,papa,2020,8,Agosto,49249.6,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,papaya,2020,8,Agosto,38.04,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,paprika,2020,8,Agosto,0.0,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,pimiento,2020,8,Agosto,99.0,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,tangelo,2020,8,Agosto,7208.7,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,tomate,2020,8,Agosto,3238.8,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,tuna,2020,8,Agosto,0.0,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,uva,2020,8,Agosto,46.0,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,yuca,2020,8,Agosto,1122.1,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,zanahoria,2020,8,Agosto,0.0,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,zapallo,2020,8,Agosto,2336.75,17.29,23.4,12.52,0.01,66.76,15.62,3.22,95.95,0.32,18.49,10.55,8.42
Ica,costa,Chincha Alta,aceituna,2020,9,Septiembre,0.0,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,aji,2020,9,Septiembre,893.8,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,ajo,2020,9,Septiembre,0.0,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,alcachofa,2020,9,Septiembre,855.0,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,alfalfa,2020,9,Septiembre,10362.92,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,algodon_rama,2020,9,Septiembre,27.849,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,arandano,2020,9,Septiembre,893.4,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,arveja_grano_seco,2020,9,Septiembre,0.0,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,arveja_verde,2020,9,Septiembre,25.5,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,camote,2020,9,Septiembre,1700.92,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,cebolla,2020,9,Septiembre,7048.7,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,esparrago,2020,9,Septiembre,20162.85,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,frijol_grano_seco,2020,9,Septiembre,86.5,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,haba_grano_seco,2020,9,Septiembre,0.0,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,limon_sutil,2020,9,Septiembre,107.74,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,maiz_amarillo_duro,2020,9,Septiembre,5945.0,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,maiz_chala,2020,9,Septiembre,0.0,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,maiz_choclo,2020,9,Septiembre,10229.05,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,mandarina,2020,9,Septiembre,2982.89,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,mango,2020,9,Septiembre,0.0,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,naranja,2020,9,Septiembre,5373.2,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,pallar_grano_seco,2020,9,Septiembre,402.849,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,palta,2020,9,Septiembre,,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,papa,2020,9,Septiembre,35117.63,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,papaya,2020,9,Septiembre,85.0,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,paprika,2020,9,Septiembre,20.8,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,pimiento,2020,9,Septiembre,96.5,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,tangelo,2020,9,Septiembre,2548.519,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,tomate,2020,9,Septiembre,3741.1,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,tuna,2020,9,Septiembre,,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,uva,2020,9,Septiembre,48.0,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,yuca,2020,9,Septiembre,1561.9,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,zanahoria,2020,9,Septiembre,0.0,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,zapallo,2020,9,Septiembre,2431.4,17.45,23.34,12.88,0.02,67.25,20.42,3.16,95.93,0.32,18.96,10.92,8.59
Ica,costa,Chincha Alta,aceituna,2020,10,Octubre,0.0,18.82,24.54,14.29,0.05,66.83,23.51,3.04,95.85,0.32,20.74,12.18,9.32
Ica,costa,Chincha Alta,aji,2020,10,Octubre,497.0,18.82,24.54,14.29,0.05,66.83,23.51,3.04,95.85,0.32,20.74,12.18,9.32
Ica,costa,Chincha Alta,ajo,2020,10,Octubre,0.0,18.82,24.54,14.29,0.05,66.83,23.51,3.04,95.85,0.32,20.74,12.18,9.32
Ica,costa,Chincha Alta,alcachofa,2020,10,Octubre,7859.0,18.82,24.54,14.29,0.05,66.83,23.51,3.04,95.85,0.32,20.74,12.18,9.32
Ica,costa,Chincha Alta,alfalfa,2020,10,Octubre,12494.5,18.82,24.54,14.29,0.05,66.83,23.51,3.04,95.85,0.32,20.74,12.18,9.32
Ica,costa,Chincha Alta,algodon_rama,2020,10,Octubre,68.39,18.82,24.54,14.29,0.05,66.83,23.51,3.04,95.85,0.32,20.74,12.18,9.32
Ica,costa,Chincha Alta,arandano,2020,10,Octubre,3885.5,18.82,24.54,14.29,0.05,66.83,23.51,3.04,95.85,0.32,20.74,12.18,9.32
Ica,costa,Chincha Alta,arveja_grano_seco,2020,10,Octubre,0.0,18.82,24.54,14.29,0.05,66.83,23.51,3.04,95.85,0.32,20.74,12.18,9.32
Ica,costa,Chincha Alta,arveja_verde,2020,10,Octubre,8.789,18.82,24.54,14.29,0.05,66.83,23.51,3.04,95.85,0.32,20.74,12.18,9.32
Ica,costa,Chincha Alta,camote,2020,10,Octubre,1526.0,18.82,24.54,14.29,0.05,66.83,23.51,3.04,95.85,0.32,20.74,12.18,9.32
Ica,costa,Chincha Alta,cebolla,2020,10,Octubre,18107.31,18.82,24.54,14.29,0.05,66.83,23.51,3.04,95.85,0.32,20.74,12.18,9.32
Ica,costa,Chincha Alta,esparrago,2020,10,Octubre,20485.6,18.82,24.54,14.29,0.05,66.83,23.51,3.04,95.85,0.32,20.74,12.18,9.32
Ica,costa,Chincha Alta,frijol_grano_seco,2020,10,Octubre,133.01,18.82,24.54,14.29,0.05,66.83,23.51,3.04,95.85,0.32,20.74,12.18,9.32
Ica,costa,Chincha Alta,haba_grano_seco,2020,10,Octubre,0.0,18.82,24.54,14.29,0.05,66.83,23.51,3.04,95.85,0.32,20.74,12.18,9.32
Ica,costa,Chincha Alta,limon_sutil,2020,10,Octubre,12.819,18.82,24.54,14.29,0.05,66.83,23.51,3.04,95.85,0.32,20.74,12.18,9.32
Ica,costa,Chincha Alta,maiz_amarillo_duro,2020,10,Octubre,6142.56,18.82,24.54,14.29,0.05,66.83,23.51,3.04,95.85,0.32,20.74,12.18,9.32
Ica,costa,Chincha Alta,maiz_chala,2020,10,Octubre,0.0,18.82,24.54,14.29,0.05,66.83,23.51,3.04,95.85,0.32,20.74,12.18,9.32
Ica,costa,Chincha Alta,maiz_choclo,2020,10,Octubre,6118.0,18.82,24.54,14.29,0.05,66.83,23.51,3.04,95.85,0.32,20.74,12.18,9.32
Ica,costa,Chincha Alta,mandarina,2020,10,Octubre,1606.0,18.82,24.54,14.29,0.05,66.83,23.51,3.04,95.85,0.32,20.74,12.18,9.32
Ica,costa,Chincha Alta,mango,2020,10,Octubre,0.0,18.82,24.54,14.29,0.05,66.83,23.51,3.04,95.85,0.32,20.74,12.18,9.32
Ica,costa,Chincha Alta,naranja,2020,10,Octubre,66.0,18.82,24.54,14.29,0.05,66.83,23.51,3.04,95.85,0.32,20.74,12.18,9.32
Ica,costa,Chincha Alta,pallar_grano_seco,2020,10,Octubre,1107.029,18.82,24.54,14.29,0.05,66.83,23.51,3.04,95.85,0.32,20.74,12.18,9.32
