region,piso_asignado,distrito,cultivo,anio,mes_num,mes_nombre,produccion_mensual,t2m,t2m_max,t2m_min,prectotcorr,rh2m,allsky_sfc_sw_dwn,ws2m,ps,gwetroot,ts,t2mdew,qv2m
Junin,selva_alta,Perene,naranja,2021,2,Febrero,22895.1,18.69,28.7,13.58,0.89,81.34,14.2,0.67,82.52,0.64,18.95,14.94,13.06
Junin,sierra,El Tambo,papa,2021,2,Febrero,30712.9,8.65,18.16,1.5,1.46,79.49,19.79,1.9,64.85,0.58,10.0,4.76,8.38
Junin,selva_alta,Perene,pina,2021,2,Febrero,42672.9,18.69,28.7,13.58,0.89,81.34,14.2,0.67,82.52,0.64,18.95,14.94,13.06
Junin,selva_alta,Perene,platano,2021,2,Febrero,18014.92,18.69,28.7,13.58,0.89,81.34,14.2,0.67,82.52,0.64,18.95,14.94,13.06
Junin,selva_baja,Rio Tambo,yuca,2021,2,Febrero,8901.599999999997,22.62,31.86,17.32,2.05,79.16,15.04,0.06,89.1,0.61,22.56,18.34,14.92
Junin,sierra,El Tambo,alfalfa,2021,3,Marzo,13330.9,8.53,16.13,1.85,2.26,83.3,16.72,2.1,64.83,0.57,9.83,5.48,8.77
Junin,sierra,El Tambo,avena_forrajera,2021,3,Marzo,13208.500000000002,8.53,16.13,1.85,2.26,83.3,16.72,2.1,64.83,0.57,9.83,5.48,8.77
Junin,selva_alta,Perene,naranja,2021,3,Marzo,25042.100000000013,18.66,26.19,14.69,0.87,81.05,14.51,0.7,82.53,0.6,18.96,14.89,12.96
Junin,sierra,El Tambo,papa,2021,3,Marzo,51048.8,8.53,16.13,1.85,2.26,83.3,16.72,2.1,64.83,0.57,9.83,5.48,8.77
Junin,selva_alta,Perene,pina,2021,3,Marzo,40853.90000000001,18.66,26.19,14.69,0.87,81.05,14.51,0.7,82.53,0.6,18.96,14.89,12.96
Junin,selva_alta,Perene,platano,2021,3,Marzo,18286.98,18.66,26.19,14.69,0.87,81.05,14.51,0.7,82.53,0.6,18.96,14.89,12.96
Junin,selva_baja,Rio Tambo,yuca,2021,3,Marzo,5664.500000000007,22.44,30.17,17.44,1.89,78.36,15.29,0.07,89.14,0.59,22.37,17.98,14.56
Junin,sierra,El Tambo,alfalfa,2021,4,Abril,13156.949999999995,8.61,16.51,1.74,2.09,82.55,18.94,1.7,64.93,0.57,9.88,5.32,8.68
Junin,sierra,El Tambo,avena_forrajera,2021,4,Abril,30012.700000000004,8.61,16.51,1.74,2.09,82.55,18.94,1.7,64.93,0.57,9.88,5.32,8.68
Junin,selva_alta,Perene,naranja,2021,4,Abril,23436.25,18.84,26.07,14.2,1.16,81.36,14.55,0.67,82.63,0.59,19.13,15.11,13.14
Junin,sierra,El Tambo,papa,2021,4,Abril,63618.0,8.61,16.51,1.74,2.09,82.55,18.94,1.7,64.93,0.57,9.88,5.32,8.68
Junin,selva_alta,Perene,pina,2021,4,Abril,38478.20000000001,18.84,26.07,14.2,1.16,81.36,14.55,0.67,82.63,0.59,19.13,15.11,13.14
Junin,selva_alta,Perene,platano,2021,4,Abril,17650.819999999992,18.84,26.07,14.2,1.16,81.36,14.55,0.67,82.63,0.59,19.13,15.11,13.14
Junin,selva_baja,Rio Tambo,yuca,2021,4,Abril,8233.699999999997,22.41,30.55,16.64,1.77,78.69,15.29,0.07,89.24,0.59,22.34,17.97,14.54
Junin,sierra,El Tambo,alfalfa,2021,5,Mayo,,8.12,16.36,-0.02,0.26,79.01,19.13,1.76,65.03,0.52,9.65,4.03,7.92
Junin,sierra,El Tambo,avena_forrajera,2021,5,Mayo,,8.12,16.36,-0.02,0.26,79.01,19.13,1.76,65.03,0.52,9.65,4.03,7.92
Junin,selva_alta,Perene,naranja,2021,5,Mayo,,19.58,27.5,13.08,0.11,70.92,14.67,0.67,82.77,0.56,19.96,13.45,11.82
Junin,sierra,El Tambo,papa,2021,5,Mayo,,8.12,16.36,-0.02,0.26,79.01,19.13,1.76,65.03,0.52,9.65,4.03,7.92
Junin,selva_alta,Perene,pina,2021,5,Mayo,,19.58,27.5,13.08,0.11,70.92,14.67,0.67,82.77,0.56,19.96,13.45,11.82
Junin,selva_alta,Perene,platano,2021,5,Mayo,,19.58,27.5,13.08,0.11,70.92,14.67,0.67,82.77,0.56,19.96,13.45,11.82
Junin,selva_baja,Rio Tambo,yuca,2021,5,Mayo,,23.43,31.97,16.08,0.24,67.79,15.11,0.12,89.38,0.56,23.19,16.24,13.06
Junin,sierra,El Tambo,alfalfa,2021,6,Junio,,7.94,17.2,1.33,0.1,76.91,18.58,1.66,65.03,0.48,9.57,3.34,7.55
Junin,sierra,El Tambo,avena_forrajera,2021,6,Junio,,7.94,17.2,1.33,0.1,76.91,18.58,1.66,65.03,0.48,9.57,3.34,7.55
Junin,selva_alta,Perene,naranja,2021,6,Junio,,18.78,25.96,12.23,0.18,72.34,13.7,0.66,82.81,0.53,19.14,13.16,11.55
Junin,sierra,El Tambo,papa,2021,6,Junio,,7.94,17.2,1.33,0.1,76.91,18.58,1.66,65.03,0.48,9.57,3.34,7.55
Junin,selva_alta,Perene,pina,2021,6,Junio,,18.78,25.96,12.23,0.18,72.34,13.7,0.66,82.81,0.53,19.14,13.16,11.55
Junin,selva_alta,Perene,platano,2021,6,Junio,,18.78,25.96,12.23,0.18,72.34,13.7,0.66,82.81,0.53,19.14,13.16,11.55
Junin,selva_baja,Rio Tambo,yuca,2021,6,Junio,,23.07,32.37,13.59,0.32,64.75,14.2,0.09,89.41,0.55,22.9,15.32,12.29
Junin,sierra,El Tambo,alfalfa,2021,7,Julio,11387.0,7.7,17.58,-2.46,0.01,72.59,20.48,1.92,65.07,0.44,9.42,1.9,6.86
Junin,sierra,El Tambo,avena_forrajera,2021,7,Julio,4870.199999999997,7.7,17.58,-2.46,0.01,72.59,20.48,1.92,65.07,0.44,9.42,1.9,6.86
Junin,selva_alta,Perene,naranja,2021,7,Julio,33439.350000000006,19.18,27.5,11.53,0.05,60.89,16.37,0.75,82.88,0.51,19.38,10.7,9.87
Junin,sierra,El Tambo,papa,2021,7,Julio,27603.0,7.7,17.58,-2.46,0.01,72.59,20.48,1.92,65.07,0.44,9.42,1.9,6.86
Junin,selva_alta,Perene,pina,2021,7,Julio,33386.20000000001,19.18,27.5,11.53,0.05,60.89,16.37,0.75,82.88,0.51,19.38,10.7,9.87
Junin,selva_alta,Perene,platano,2021,7,Julio,16740.979999999996,19.18,27.5,11.53,0.05,60.89,16.37,0.75,82.88,0.51,19.38,10.7,9.87
Junin,selva_baja,Rio Tambo,yuca,2021,7,Julio,6648.699999999997,23.38,32.68,14.18,0.15,55.26,16.39,0.17,89.5,0.54,22.89,13.03,10.63
Junin,sierra,El Tambo,alfalfa,2021,8,Agosto,9699.200000000012,8.12,19.39,-0.3,0.06,71.59,20.8,2.04,65.05,0.41,10.28,2.12,6.96
Junin,sierra,El Tambo,avena_forrajera,2021,8,Agosto,1214.5,8.12,19.39,-0.3,0.06,71.59,20.8,2.04,65.05,0.41,10.28,2.12,6.96
Junin,selva_alta,Perene,naranja,2021,8,Agosto,27072.54999999999,20.09,28.32,12.75,0.1,60.59,16.57,0.75,82.79,0.5,20.43,11.47,10.42
Junin,sierra,El Tambo,papa,2021,8,Agosto,4852.400000000023,8.12,19.39,-0.3,0.06,71.59,20.8,2.04,65.05,0.41,10.28,2.12,6.96
Junin,selva_alta,Perene,pina,2021,8,Agosto,31184.0,20.09,28.32,12.75,0.1,60.59,16.57,0.75,82.79,0.5,20.43,11.47,10.42
Junin,selva_alta,Perene,platano,2021,8,Agosto,15324.250000000016,20.09,28.32,12.75,0.1,60.59,16.57,0.75,82.79,0.5,20.43,11.47,10.42
Junin,selva_baja,Rio Tambo,yuca,2021,8,Agosto,8689.0,24.77,34.35,16.54,0.14,52.44,17.28,0.16,89.37,0.54,24.42,13.56,11.04
Junin,sierra,El Tambo,alfalfa,2021,9,Septiembre,11196.550000000016,9.41,19.2,1.43,0.29,72.16,19.01,2.55,65.03,0.41,11.84,3.71,7.74
Junin,sierra,El Tambo,avena_forrajera,2021,9,Septiembre,1035.3999999999942,9.41,19.2,1.43,0.29,72.16,19.01,2.55,65.03,0.41,11.84,3.71,7.74
Junin,selva_alta,Perene,naranja,2021,9,Septiembre,22759.60000000001,20.9,29.18,14.76,0.12,61.22,16.31,0.8,82.73,0.49,21.52,12.46,11.03
Junin,sierra,El Tambo,papa,2021,9,Septiembre,1379.899999999965,9.41,19.2,1.43,0.29,72.16,19.01,2.55,65.03,0.41,11.84,3.71,7.74
Junin,selva_alta,Perene,pina,2021,9,Septiembre,31187.79999999999,20.9,29.18,14.76,0.12,61.22,16.31,0.8,82.73,0.49,21.52,12.46,11.03
Junin,selva_alta,Perene,platano,2021,9,Septiembre,17747.02000000002,20.9,29.18,14.76,0.12,61.22,16.31,0.8,82.73,0.49,21.52,12.46,11.03
Junin,selva_baja,Rio Tambo,yuca,2021,9,Septiembre,11702.049999999988,25.27,33.49,17.64,0.51,55.8,15.76,0.11,89.32,0.54,25.08,14.95,11.99
Junin,sierra,El Tambo,alfalfa,2021,10,Octubre,11047.800000000005,10.19,20.81,2.07,0.48,73.17,21.17,2.38,64.96,0.4,12.53,4.67,8.31
Junin,sierra,El Tambo,avena_forrajera,2021,10,Octubre,670.0,10.19,20.81,2.07,0.48,73.17,21.17,2.38,64.96,0.4,12.53,4.67,8.31
Junin,selva_alta,Perene,naranja,2021,10,Octubre,22380.29999999999,21.5,30.3,14.6,0.2,64.29,18.05,0.85,82.59,0.48,22.16,13.89,12.14
Junin,sierra,El Tambo,papa,2021,10,Octubre,3241.5999999999767,10.19,20.81,2.07,0.48,73.17,21.17,2.38,64.96,0.4,12.53,4.67,8.31
Junin,selva_alta,Perene,pina,2021,10,Octubre,31438.29999999999,21.5,30.3,14.6,0.2,64.29,18.05,0.85,82.59,0.48,22.16,13.89,12.14
Junin,selva_alta,Perene,platano,2021,10,Octubre,19277.5,21.5,30.3,14.6,0.2,64.29,18.05,0.85,82.59,0.48,22.16,13.89,12.14
Junin,selva_baja,Rio Tambo,yuca,2021,10,Octubre,15476.5,26.38,35.77,17.55,0.47,55.27,18.19,0.06,89.14,0.54,26.33,15.92,12.79
Junin,sierra,El Tambo,alfalfa,2021,11,Noviembre,11336.800000000005,8.89,18.81,1.59,1.31,75.73,19.33,2.09,64.83,0.41,10.93,4.16,8.04
Junin,sierra,El Tambo,avena_forrajera,2021,11,Noviembre,614.8999999999942,8.89,18.81,1.59,1.31,75.73,19.33,2.09,64.83,0.41,10.93,4.16,8.04
Junin,selva_alta,Perene,naranja,2021,11,Noviembre,23024.85000000001,20.05,27.42,14.93,0.6,72.54,14.0,0.81,82.49,0.48,20.61,14.46,12.61
Junin,sierra,El Tambo,papa,2021,11,Noviembre,6241.0,8.89,18.81,1.59,1.31,75.73,19.33,2.09,64.83,0.41,10.93,4.16,8.04
Junin,selva_alta,Perene,pina,2021,11,Noviembre,37430.40000000002,20.05,27.42,14.93,0.6,72.54,14.0,0.81,82.49,0.48,20.61,14.46,12.61
Junin,selva_alta,Perene,platano,2021,11,Noviembre,20667.75,20.05,27.42,14.93,0.6,72.54,14.0,0.81,82.49,0.48,20.61,14.46,12.61
Junin,selva_baja,Rio Tambo,yuca,2021,11,Noviembre,16977.5,24.5,33.45,17.76,1.25,66.89,14.53,0.05,89.04,0.54,24.48,17.22,13.91
Junin,sierra,El Tambo,alfalfa,2021,12,Diciembre,11900.899999999936,9.26,17.84,2.57,1.28,77.0,20.4,1.98,64.83,0.46,10.97,4.81,8.4
Junin,sierra,El Tambo,avena_forrajera,2021,12,Diciembre,924.3999999999942,9.26,17.84,2.57,1.28,77.0,20.4,1.98,64.83,0.46,10.97,4.81,8.4
Junin,selva_alta,Perene,naranja,2021,12,Diciembre,21593.400000000023,19.97,28.0,15.14,0.88,75.11,15.25,0.77,82.46,0.5,20.46,14.87,12.98
Junin,sierra,El Tambo,papa,2021,12,Diciembre,18964.70000000001,9.26,17.84,2.57,1.28,77.0,20.4,1.98,64.83,0.46,10.97,4.81,8.4
Junin,selva_alta,Perene,pina,2021,12,Diciembre,39670.20000000001,19.97,28.0,15.14,0.88,75.11,15.25,0.77,82.46,0.5,20.46,14.87,12.98
Junin,selva_alta,Perene,platano,2021,12,Diciembre,19084.74999999997,19.97,28.0,15.14,0.88,75.11,15.25,0.77,82.46,0.5,20.46,14.87,12.98
Junin,selva_baja,Rio Tambo,yuca,2021,12,Diciembre,21204.90000000001,24.07,32.16,18.71,1.16,71.19,15.96,0.05,89.03,0.55,24.03,17.89,14.5
Junin,sierra,El Tambo,alfalfa,2022,1,Enero,12780.5,8.86,19.85,1.86,2.63,77.8,18.68,2.16,64.84,0.47,10.64,4.46,8.21
Junin,sierra,El Tambo,avena_forrajera,2022,1,Enero,937.9,8.86,19.85,1.86,2.63,77.8,18.68,2.16,64.84,0.47,10.64,4.46,8.21
Junin,selva_alta,Perene,naranja,2022,1,Enero,21734.95,19.75,29.47,14.61,0.97,74.37,14.98,0.8,82.51,0.5,20.2,14.51,12.68
Junin,sierra,El Tambo,papa,2022,1,Enero,23204.4,8.86,19.85,1.86,2.63,77.8,18.68,2.16,64.84,0.47,10.64,4.46,8.21
Junin,selva_alta,Perene,pina,2022,1,Enero,43211.0,19.75,29.47,14.61,0.97,74.37,14.98,0.8,82.51,0.5,20.2,14.51,12.68
Junin,selva_alta,Perene,platano,2022,1,Enero,19616.65,19.75,29.47,14.61,0.97,74.37,14.98,0.8,82.51,0.5,20.2,14.51,12.68
Junin,selva_baja,Rio Tambo,yuca,2022,1,Enero,10471.6,23.51,33.73,17.71,1.81,73.11,15.05,0.06,89.09,0.56,23.44,17.75,14.4
Junin,sierra,El Tambo,alfalfa,2022,2,Febrero,13625.600000000006,8.46,16.89,1.88,2.75,82.83,16.51,2.21,64.82,0.54,9.99,5.28,8.66
Junin,sierra,El Tambo,avena_forrajera,2022,2,Febrero,2775.4999999999995,8.46,16.89,1.88,2.75,82.83,16.51,2.21,64.82,0.54,9.99,5.28,8.66
Junin,selva_alta,Perene,naranja,2022,2,Febrero,23432.06,18.89,27.51,14.43,1.37,79.26,13.44,0.79,82.53,0.52,19.29,14.71,12.83
Junin,sierra,El Tambo,papa,2022,2,Febrero,37718.40000000001,8.46,16.89,1.88,2.75,82.83,16.51,2.21,64.82,0.54,9.99,5.28,8.66
Junin,selva_alta,Perene,pina,2022,2,Febrero,43017.0,18.89,27.51,14.43,1.37,79.26,13.44,0.79,82.53,0.52,19.29,14.71,12.83
Junin,selva_alta,Perene,platano,2022,2,Febrero,18601.4,18.89,27.51,14.43,1.37,79.26,13.44,0.79,82.53,0.52,19.29,14.71,12.83
Junin,selva_baja,Rio Tambo,yuca,2022,2,Febrero,8055.199999999999,22.7,30.76,17.2,2.11,76.74,14.22,0.07,89.12,0.58,22.61,17.84,14.43
Junin,sierra,El Tambo,alfalfa,2022,3,Marzo,,8.55,16.37,1.71,2.25,84.06,16.89,1.93,64.84,0.56,9.92,5.62,8.86
Junin,sierra,El Tambo,avena_forrajera,2022,3,Marzo,,8.55,16.37,1.71,2.25,84.06,16.89,1.93,64.84,0.56,9.92,5.62,8.86
Junin,selva_alta,Perene,naranja,2022,3,Marzo,,18.97,27.66,14.34,1.08,78.94,13.18,0.73,82.54,0.53,19.3,14.72,12.83
Junin,sierra,El Tambo,papa,2022,3,Marzo,,8.55,16.37,1.71,2.25,84.06,16.89,1.93,64.84,0.56,9.92,5.62,8.86
Junin,selva_alta,Perene,pina,2022,3,Marzo,,18.97,27.66,14.34,1.08,78.94,13.18,0.73,82.54,0.53,19.3,14.72,12.83
Junin,selva_alta,Perene,platano,2022,3,Marzo,,18.97,27.66,14.34,1.08,78.94,13.18,0.73,82.54,0.53,19.3,14.72,12.83
Junin,selva_baja,Rio Tambo,yuca,2022,3,Marzo,,22.53,31.8,16.73,1.74,77.39,14.47,0.06,89.14,0.58,22.45,17.82,14.43
Junin,sierra,El Tambo,alfalfa,2022,4,Abril,,8.87,17.54,1.95,0.81,80.51,19.46,1.94,64.94,0.55,10.23,5.13,8.56
Junin,sierra,El Tambo,avena_forrajera,2022,4,Abril,,8.87,17.54,1.95,0.81,80.51,19.46,1.94,64.94,0.55,10.23,5.13,8.56
Junin,selva_alta,Perene,naranja,2022,4,Abril,,19.9,27.52,14.36,0.62,74.49,15.22,0.72,82.6,0.54,20.35,14.68,12.77
Junin,sierra,El Tambo,papa,2022,4,Abril,,8.87,17.54,1.95,0.81,80.51,19.46,1.94,64.94,0.55,10.23,5.13,8.56
Junin,selva_alta,Perene,pina,2022,4,Abril,,19.9,27.52,14.36,0.62,74.49,15.22,0.72,82.6,0.54,20.35,14.68,12.77
Junin,selva_alta,Perene,platano,2022,4,Abril,,19.9,27.52,14.36,0.62,74.49,15.22,0.72,82.6,0.54,20.35,14.68,12.77
Junin,selva_baja,Rio Tambo,yuca,2022,4,Abril,,23.44,31.91,16.48,0.81,72.45,15.73,0.07,89.21,0.57,23.35,17.6,14.2
Junin,sierra,El Tambo,alfalfa,2022,5,Mayo,13315.600000000006,8.37,18.08,1.44,0.31,77.02,19.02,1.67,65.02,0.49,9.92,3.87,7.84
Junin,sierra,El Tambo,avena_forrajera,2022,5,Mayo,32936.90000000001,8.37,18.08,1.44,0.31,77.02,19.02,1.67,65.02,0.49,9.92,3.87,7.84
Junin,selva_alta,Perene,naranja,2022,5,Mayo,27378.60500000001,19.1,27.17,12.83,0.42,72.25,13.93,0.7,82.76,0.52,19.58,13.44,11.78
Junin,sierra,El Tambo,papa,2022,5,Mayo,108645.84999999998,8.37,18.08,1.44,0.31,77.02,19.02,1.67,65.02,0.49,9.92,3.87,7.84
Junin,selva_alta,Perene,pina,2022,5,Mayo,37589.79999999999,19.1,27.17,12.83,0.42,72.25,13.93,0.7,82.76,0.52,19.58,13.44,11.78
Junin,selva_alta,Perene,platano,2022,5,Mayo,17820.649999999994,19.1,27.17,12.83,0.42,72.25,13.93,0.7,82.76,0.52,19.58,13.44,11.78
Junin,selva_baja,Rio Tambo,yuca,2022,5,Mayo,8516.25,23.06,32.06,15.14,0.61,67.29,14.34,0.07,89.38,0.55,22.95,15.96,12.81
Junin,sierra,El Tambo,alfalfa,2022,6,Junio,12519.0,7.57,17.83,-1.84,0.16,74.58,19.36,1.76,64.97,0.46,9.01,2.17,7.03
Junin,sierra,El Tambo,avena_forrajera,2022,6,Junio,17973.699999999997,7.57,17.83,-1.84,0.16,74.58,19.36,1.76,64.97,0.46,9.01,2.17,7.03
Junin,selva_alta,Perene,naranja,2022,6,Junio,32574.204999999987,18.48,26.53,10.0,0.1,68.27,15.82,0.67,82.75,0.51,18.67,11.83,10.71
Junin,sierra,El Tambo,papa,2022,6,Junio,88291.60000000003,7.57,17.83,-1.84,0.16,74.58,19.36,1.76,64.97,0.46,9.01,2.17,7.03
Junin,selva_alta,Perene,pina,2022,6,Junio,35414.29999999999,18.48,26.53,10.0,0.1,68.27,15.82,0.67,82.75,0.51,18.67,11.83,10.71
Junin,selva_alta,Perene,platano,2022,6,Junio,18630.280000000028,18.48,26.53,10.0,0.1,68.27,15.82,0.67,82.75,0.51,18.67,11.83,10.71
Junin,selva_baja,Rio Tambo,yuca,2022,6,Junio,8373.800000000003,22.67,31.62,13.32,0.27,63.9,15.64,0.12,89.37,0.54,22.35,14.64,11.86
Junin,sierra,El Tambo,alfalfa,2022,7,Julio,11541.199999999995,8.5,18.27,-0.39,0.05,72.84,20.33,1.9,65.03,0.42,10.3,2.7,7.29
Junin,sierra,El Tambo,avena_forrajera,2022,7,Julio,4281.899999999994,8.5,18.27,-0.39,0.05,72.84,20.33,1.9,65.03,0.42,10.3,2.7,7.29
Junin,selva_alta,Perene,naranja,2022,7,Julio,33668.359999999986,20.11,27.83,14.25,0.17,64.37,16.36,0.71,82.74,0.5,20.63,12.48,11.08
Junin,sierra,El Tambo,papa,2022,7,Julio,30184.70000000001,8.5,18.27,-0.39,0.05,72.84,20.33,1.9,65.03,0.42,10.3,2.7,7.29
Junin,selva_alta,Perene,pina,2022,7,Julio,33347.90000000002,20.11,27.83,14.25,0.17,64.37,16.36,0.71,82.74,0.5,20.63,12.48,11.08
Junin,selva_alta,Perene,platano,2022,7,Julio,17010.709999999992,20.11,27.83,14.25,0.17,64.37,16.36,0.71,82.74,0.5,20.63,12.48,11.08
Junin,selva_baja,Rio Tambo,yuca,2022,7,Julio,7581.5,24.56,32.6,18.42,0.35,58.43,15.95,0.14,89.34,0.54,24.25,15.11,12.11
Junin,sierra,El Tambo,alfalfa,2022,8,Agosto,10087.600000000006,8.57,20.8,-0.55,0.04,69.84,21.1,2.08,65.01,0.41,10.84,2.11,6.99
Junin,sierra,El Tambo,avena_forrajera,2022,8,Agosto,902.6999999999972,8.57,20.8,-0.55,0.04,69.84,21.1,2.08,65.01,0.41,10.84,2.11,6.99
Junin,selva_alta,Perene,naranja,2022,8,Agosto,25907.06,19.6,28.15,11.57,0.09,61.35,16.05,0.79,82.77,0.49,19.93,11.12,10.25
Junin,sierra,El Tambo,papa,2022,8,Agosto,5203.099999999977,8.57,20.8,-0.55,0.04,69.84,21.1,2.08,65.01,0.41,10.84,2.11,6.99
Junin,selva_alta,Perene,pina,2022,8,Agosto,25050.099999999977,19.6,28.15,11.57,0.09,61.35,16.05,0.79,82.77,0.49,19.93,11.12,10.25
Junin,selva_alta,Perene,platano,2022,8,Agosto,15839.860000000015,19.6,28.15,11.57,0.09,61.35,16.05,0.79,82.77,0.49,19.93,11.12,10.25
Junin,selva_baja,Rio Tambo,yuca,2022,8,Agosto,8663.699999999997,23.96,33.04,13.7,0.17,53.35,16.14,0.16,89.37,0.54,23.55,12.89,10.7
Junin,sierra,El Tambo,alfalfa,2022,9,Septiembre,10566.900000000009,9.29,19.95,2.01,0.04,69.36,22.56,2.12,64.97,0.4,11.88,2.78,7.3
Junin,sierra,El Tambo,avena_forrajera,2022,9,Septiembre,952.2000000000116,9.29,19.95,2.01,0.04,69.36,22.56,2.12,64.97,0.4,11.88,2.78,7.3
Junin,selva_alta,Perene,naranja,2022,9,Septiembre,23560.25,20.66,29.09,14.43,0.1,62.91,16.27,0.8,82.67,0.48,21.22,12.74,11.25
Junin,sierra,El Tambo,papa,2022,9,Septiembre,3717.0999999999194,9.29,19.95,2.01,0.04,69.36,22.56,2.12,64.97,0.4,11.88,2.78,7.3
Junin,selva_alta,Perene,pina,2022,9,Septiembre,36944.04999999999,20.66,29.09,14.43,0.1,62.91,16.27,0.8,82.67,0.48,21.22,12.74,11.25
Junin,selva_alta,Perene,platano,2022,9,Septiembre,17787.74999999997,20.66,29.09,14.43,0.1,62.91,16.27,0.8,82.67,0.48,21.22,12.74,11.25
Junin,selva_baja,Rio Tambo,yuca,2022,9,Septiembre,12481.899999999994,25.49,34.01,16.86,0.38,54.17,16.44,0.1,89.22,0.54,25.35,14.71,11.83
Junin,sierra,El Tambo,alfalfa,2022,10,Octubre,10953.699999999995,9.72,21.16,2.6,0.05,70.03,25.2,2.05,64.92,0.39,12.45,3.41,7.64
Junin,sierra,El Tambo,avena_forrajera,2022,10,Octubre,1238.199999999997,9.72,21.16,2.6,0.05,70.03,25.2,2.05,64.92,0.39,12.45,3.41,7.64
Junin,selva_alta,Perene,naranja,2022,10,Octubre,22625.359999999982,20.95,28.24,14.46,0.02,66.24,17.59,0.82,82.56,0.48,21.68,13.77,12.08
Junin,sierra,El Tambo,papa,2022,10,Octubre,3917.700000000012,9.72,21.16,2.6,0.05,70.03,25.2,2.05,64.92,0.39,12.45,3.41,7.64
Junin,selva_alta,Perene,pina,2022,10,Octubre,31376.5,20.95,28.24,14.46,0.02,66.24,17.59,0.82,82.56,0.48,21.68,13.77,12.08
Junin,selva_alta,Perene,platano,2022,10,Octubre,19309.149999999998,20.95,28.24,14.46,0.02,66.24,17.59,0.82,82.56,0.48,21.68,13.77,12.08
Junin,selva_baja,Rio Tambo,yuca,2022,10,Octubre,16539.0,25.13,33.64,17.27,0.43,62.86,17.81,0.06,89.13,0.54,25.07,16.73,13.51
Junin,sierra,El Tambo,alfalfa,2022,11,Noviembre,11725.799999999988,9.91,21.35,2.36,0.07,66.28,23.95,2.43,64.92,0.39,12.58,2.6,7.24
Junin,sierra,El Tambo,avena_forrajera,2022,11,Noviembre,1010.0,9.91,21.35,2.36,0.07,66.28,23.95,2.43,64.92,0.39,12.58,2.6,7.24
Junin,selva_alta,Perene,naranja,2022,11,Noviembre,21961.590000000026,20.58,30.66,13.17,0.06,61.86,18.42,0.8,82.57,0.48,21.17,12.19,11.0
Junin,sierra,El Tambo,papa,2022,11,Noviembre,5130.0,9.91,21.35,2.36,0.07,66.28,23.95,2.43,64.92,0.39,12.58,2.6,7.24
Junin,selva_alta,Perene,pina,2022,11,Noviembre,35839.25,20.58,30.66,13.17,0.06,61.86,18.42,0.8,82.57,0.48,21.17,12.19,11.0
Junin,selva_alta,Perene,platano,2022,11,Noviembre,19346.25,20.58,30.66,13.17,0.06,61.86,18.42,0.8,82.57,0.48,21.17,12.19,11.0
Junin,selva_baja,Rio Tambo,yuca,2022,11,Noviembre,17113.800000000003,24.52,33.4,14.73,0.38,60.54,18.31,0.1,89.16,0.54,24.31,15.44,12.56
Junin,sierra,El Tambo,alfalfa,2022,12,Diciembre,11971.350000000006,9.29,19.56,2.14,1.16,71.62,18.95,2.17,64.81,0.4,11.51,3.53,7.74
Junin,sierra,El Tambo,avena_forrajera,2022,12,Diciembre,1288.5,9.29,19.56,2.14,1.16,71.62,18.95,2.17,64.81,0.4,11.51,3.53,7.74
Junin,selva_alta,Perene,naranja,2022,12,Diciembre,20732.599999999977,19.66,28.3,14.57,0.78,73.65,14.5,0.78,82.47,0.48,20.16,14.21,12.46
Junin,sierra,El Tambo,papa,2022,12,Diciembre,15831.400000000023,9.29,19.56,2.14,1.16,71.62,18.95,2.17,64.81,0.4,11.51,3.53,7.74
Junin,selva_alta,Perene,pina,2022,12,Diciembre,41571.79999999999,19.66,28.3,14.57,0.78,73.65,14.5,0.78,82.47,0.48,20.16,14.21,12.46
Junin,selva_alta,Perene,platano,2022,12,Diciembre,18557.00000000003,19.66,28.3,14.57,0.78,73.65,14.5,0.78,82.47,0.48,20.16,14.21,12.46
Junin,selva_baja,Rio Tambo,yuca,2022,12,Diciembre,16478.300000000017,23.9,32.37,18.37,1.27,68.5,15.83,0.06,89.03,0.54,23.85,17.05,13.77
Junin,sierra,El Tambo,alfalfa,2023,1,Enero,12645.35,9.26,17.84,2.73,2.05,77.31,18.16,2.26,64.83,0.44,11.19,4.84,8.39
Junin,sierra,El Tambo,avena_forrajera,2023,1,Enero,1421.1,9.26,17.84,2.73,2.05,77.31,18.16,2.26,64.83,0.44,11.19,4.84,8.39
Junin,selva_alta,Perene,naranja,2023,1,Enero,21451.500000000004,19.07,27.4,13.82,1.22,76.98,13.75,0.8,82.54,0.5,19.58,14.42,12.56
Junin,sierra,El Tambo,papa,2023,1,Enero,26691.3,9.26,17.84,2.73,2.05,77.31,18.16,2.26,64.83,0.44,11.19,4.84,8.39
Junin,selva_alta,Perene,pina,2023,1,Enero,42872.3,19.07,27.4,13.82,1.22,76.98,13.75,0.8,82.54,0.5,19.58,14.42,12.56
Junin,selva_alta,Perene,platano,2023,1,Enero,19369.5,19.07,27.4,13.82,1.22,76.98,13.75,0.8,82.54,0.5,19.58,14.42,12.56
Junin,selva_baja,Rio Tambo,yuca,2023,1,Enero,11431.5,23.05,31.57,15.64,2.07,72.43,14.99,0.06,89.14,0.56,23.0,17.16,13.81
Junin,sierra,El Tambo,alfalfa,2023,2,Febrero,13264.200000000004,9.09,17.12,2.31,3.01,81.71,15.86,2.28,64.86,0.52,10.67,5.65,8.88
