region,anio,mes_num,mes_nombre,cultivo,produccion_acumulada
La Libertad,2024,7,Julio,cana_para_azucar,2306808.5238785
La Libertad,2024,8,Agosto,cana_para_azucar,2745940.70778935
La Libertad,2024,9,Septiembre,cana_para_azucar,3319327.98539715
La Libertad,2024,10,Octubre,cana_para_azucar,3810459.29039715
La Libertad,2024,11,Noviembre,cana_para_azucar,4250028.09539715
La Libertad,2024,12,Diciembre,cana_para_azucar,4703635.53939715
La Libertad,2025,1,Enero,cana_para_azucar,393934.2299999999
La Libertad,2025,2,Febrero,cana_para_azucar,843525.3599999999
La Libertad,2025,3,Marzo,cana_para_azucar,1194964.4609999997
La Libertad,2025,4,Abril,cana_para_azucar,1545664.6509999996
La Libertad,2025,5,Mayo,cana_para_azucar,1832512.8429999996
La Libertad,2025,6,Junio,cana_para_azucar,2096646.412
La Libertad,2025,7,Julio,cana_para_azucar,2558736.72
La Libertad,2025,8,Agosto,cana_para_azucar,3025472.9067
La Libertad,2025,9,Septiembre,cana_para_azucar,3512620.737
La Libertad,2025,10,Octubre,cana_para_azucar,4020194.6670000004
La Libertad,2025,11,Noviembre,cana_para_azucar,4549452.999053781
La Libertad,2025,12,Diciembre,cana_para_azucar,5052355.425818031
Piura,2020,1,Enero,cana_para_azucar,16423.577
Piura,2020,2,Febrero,cana_para_azucar,48032.697
Piura,2020,3,Marzo,cana_para_azucar,103622.0449999999
Piura,2020,4,Abril,cana_para_azucar,137980.0449999999
Piura,2020,5,Mayo,cana_para_azucar,197632.0449999999
Piura,2020,6,Junio,cana_para_azucar,253957.0449999999
Piura,2020,7,Julio,cana_para_azucar,278147.0449999999
Piura,2020,8,Agosto,cana_para_azucar,313466.0449999999
Piura,2020,9,Septiembre,cana_para_azucar,345821.0449999999
Piura,2020,10,Octubre,cana_para_azucar,394251.7849999999
Piura,2020,11,Noviembre,cana_para_azucar,449337.16399999993
Piura,2020,12,Diciembre,cana_para_azucar,
Piura,2021,1,Enero,cana_para_azucar,47804.74
Piura,2021,2,Febrero,cana_para_azucar,71446.07
Piura,2021,3,Marzo,cana_para_azucar,82656.64000000001
Piura,2021,4,Abril,cana_para_azucar,121191.49000000002
Piura,2021,5,Mayo,cana_para_azucar,
Piura,2021,6,Junio,cana_para_azucar,182815.96800000005
Piura,2021,7,Julio,cana_para_azucar,207251.16800000006
Piura,2021,8,Agosto,cana_para_azucar,231447.78800000006
Piura,2021,9,Septiembre,cana_para_azucar,261835.05800000005
Piura,2021,10,Octubre,cana_para_azucar,295251.22800000006
Piura,2021,11,Noviembre,cana_para_azucar,330949.63200000004
Piura,2021,12,Diciembre,cana_para_azucar,363412.64900000003
Piura,2022,1,Enero,cana_para_azucar,20063.514
Piura,2022,2,Febrero,cana_para_azucar,46106.081999999995
Piura,2022,3,Marzo,cana_para_azucar,
Piura,2022,4,Abril,cana_para_azucar,59337.342
Piura,2022,5,Mayo,cana_para_azucar,90483.454
Piura,2022,6,Junio,cana_para_azucar,117859.659
Piura,2022,7,Julio,cana_para_azucar,165751.509
Piura,2022,8,Agosto,cana_para_azucar,202867.28699999998
Piura,2022,9,Septiembre,cana_para_azucar,214930.186
Piura,2022,10,Octubre,cana_para_azucar,235362.674
Piura,2022,11,Noviembre,cana_para_azucar,262482.02
Piura,2022,12,Diciembre,cana_para_azucar,301426.357
Piura,2023,1,Enero,cana_para_azucar,56303.286
Piura,2023,2,Febrero,cana_para_azucar,104801.90299999999
Piura,2023,3,Marzo,cana_para_azucar,108598.203
Piura,2023,4,Abril,cana_para_azucar,127735.461
Piura,2023,5,Mayo,cana_para_azucar,184700.461
Piura,2023,6,Junio,cana_para_azucar,236109.77300000002
Piura,2023,7,Julio,cana_para_azucar,301160.77300000004
Piura,2023,8,Agosto,cana_para_azucar,374860.77300000004
Piura,2023,9,Septiembre,cana_para_azucar,448955.32300000003
Piura,2023,10,Octubre,cana_para_azucar,525910.0020000001
Piura,2023,11,Noviembre,cana_para_azucar,602452.609
Piura,2023,12,Diciembre,cana_para_azucar,685699.084
Piura,2024,1,Enero,cana_para_azucar,67168.73800000001
Piura,2024,2,Febrero,cana_para_azucar,137020.763
Piura,2024,3,Marzo,cana_para_azucar,149057.652
Piura,2024,4,Abril,cana_para_azucar,218856.361
Piura,2024,5,Mayo,cana_para_azucar,299272.36100000003
Piura,2024,6,Junio,cana_para_azucar,377697.57300000003
Piura,2024,7,Julio,cana_para_azucar,471010.49600000004
Piura,2024,8,Agosto,cana_para_azucar,559551.7470000001
Piura,2024,9,Septiembre,cana_para_azucar,640968.7170000001
Piura,2024,10,Octubre,cana_para_azucar,735990.1490000001
Piura,2024,11,Noviembre,cana_para_azucar,831338.834
Piura,2024,12,Diciembre,cana_para_azucar,923575.167
Piura,2025,1,Enero,cana_para_azucar,83476.39
Piura,2025,2,Febrero,cana_para_azucar,116784.567
Piura,2025,3,Marzo,cana_para_azucar,116784.567
Piura,2025,4,Abril,cana_para_azucar,118045.567
Piura,2025,5,Mayo,cana_para_azucar,205581.427
Piura,2025,6,Junio,cana_para_azucar,279645.09900000005
Piura,2025,7,Julio,cana_para_azucar,374090.699
Piura,2025,8,Agosto,cana_para_azucar,462345.69200000004
Piura,2025,9,Septiembre,cana_para_azucar,557478.417
Piura,2025,10,Octubre,cana_para_azucar,664124.417
Piura,2025,11,Noviembre,cana_para_azucar,772473.473
Piura,2025,12,Diciembre,cana_para_azucar,893460.473
Puno,2020,1,Enero,cana_para_azucar,0.0
Puno,2020,2,Febrero,cana_para_azucar,0.0
Puno,2020,3,Marzo,cana_para_azucar,0.0
Puno,2020,4,Abril,cana_para_azucar,0.0
Puno,2020,5,Mayo,cana_para_azucar,0.0
Puno,2020,6,Junio,cana_para_azucar,0.0
Puno,2020,7,Julio,cana_para_azucar,0.0
Puno,2020,8,Agosto,cana_para_azucar,0.0
Puno,2020,9,Septiembre,cana_para_azucar,0.0
Puno,2020,10,Octubre,cana_para_azucar,0.0
Puno,2020,11,Noviembre,cana_para_azucar,0.0
Puno,2020,12,Diciembre,cana_para_azucar,
Puno,2021,1,Enero,cana_para_azucar,0.0
Puno,2021,2,Febrero,cana_para_azucar,0.0
Puno,2021,3,Marzo,cana_para_azucar,0.0
Puno,2021,4,Abril,cana_para_azucar,0.0
Puno,2021,5,Mayo,cana_para_azucar,
Puno,2021,6,Junio,cana_para_azucar,0.0
Puno,2021,7,Julio,cana_para_azucar,0.0
Puno,2021,8,Agosto,cana_para_azucar,0.0
Puno,2021,9,Septiembre,cana_para_azucar,0.0
Puno,2021,10,Octubre,cana_para_azucar,0.0
Puno,2021,11,Noviembre,cana_para_azucar,0.0
Puno,2021,12,Diciembre,cana_para_azucar,0.0
Puno,2022,1,Enero,cana_para_azucar,0.0
Puno,2022,2,Febrero,cana_para_azucar,0.0
Puno,2022,3,Marzo,cana_para_azucar,
Puno,2022,4,Abril,cana_para_azucar,0.0
Puno,2022,5,Mayo,cana_para_azucar,0.0
Puno,2022,6,Junio,cana_para_azucar,0.0
Puno,2022,7,Julio,cana_para_azucar,0.0
Puno,2022,8,Agosto,cana_para_azucar,0.0
Puno,2022,9,Septiembre,cana_para_azucar,0.0
Puno,2022,10,Octubre,cana_para_azucar,0.0
Puno,2022,11,Noviembre,cana_para_azucar,0.0
Puno,2022,12,Diciembre,cana_para_azucar,0.0
Puno,2023,1,Enero,cana_para_azucar,0.0
Puno,2023,2,Febrero,cana_para_azucar,0.0
Puno,2023,3,Marzo,cana_para_azucar,0.0
Puno,2023,4,Abril,cana_para_azucar,0.0
Puno,2023,5,Mayo,cana_para_azucar,0.0
Puno,2023,6,Junio,cana_para_azucar,0.0
Puno,2023,7,Julio,cana_para_azucar,0.0
Puno,2023,8,Agosto,cana_para_azucar,0.0
Puno,2023,9,Septiembre,cana_para_azucar,0.0
Puno,2023,10,Octubre,cana_para_azucar,0.0
Puno,2023,11,Noviembre,cana_para_azucar,0.0
Puno,2023,12,Diciembre,cana_para_azucar,0.0
Puno,2024,1,Enero,cana_para_azucar,0.0
Puno,2024,2,Febrero,cana_para_azucar,0.0
Puno,2024,3,Marzo,cana_para_azucar,0.0
Puno,2024,4,Abril,cana_para_azucar,0.0
Puno,2024,5,Mayo,cana_para_azucar,0.0
Puno,2024,6,Junio,cana_para_azucar,0.0
Puno,2024,7,Julio,cana_para_azucar,0.0
Puno,2024,8,Agosto,cana_para_azucar,0.0
Puno,2024,9,Septiembre,cana_para_azucar,0.0
Puno,2024,10,Octubre,cana_para_azucar,0.0
Puno,2024,11,Noviembre,cana_para_azucar,0.0
Puno,2024,12,Diciembre,cana_para_azucar,0.0
Puno,2025,1,Enero,cana_para_azucar,0.0
Puno,2025,2,Febrero,cana_para_azucar,0.0
Puno,2025,3,Marzo,cana_para_azucar,0.0
Puno,2025,4,Abril,cana_para_azucar,0.0
Puno,2025,5,Mayo,cana_para_azucar,0.0
Puno,2025,6,Junio,cana_para_azucar,0.0
Puno,2025,7,Julio,cana_para_azucar,0.0
Puno,2025,8,Agosto,cana_para_azucar,0.0
Puno,2025,9,Septiembre,cana_para_azucar,0.0
Puno,2025,10,Octubre,cana_para_azucar,0.0
Puno,2025,11,Noviembre,cana_para_azucar,0.0
Puno,2025,12,Diciembre,cana_para_azucar,0.0
San Martin,2020,1,Enero,cana_para_azucar,0.0
San Martin,2020,2,Febrero,cana_para_azucar,0.0
San Martin,2020,3,Marzo,cana_para_azucar,0.0
San Martin,2020,4,Abril,cana_para_azucar,0.0
San Martin,2020,5,Mayo,cana_para_azucar,0.0
San Martin,2020,6,Junio,cana_para_azucar,0.0
San Martin,2020,7,Julio,cana_para_azucar,0.0
San Martin,2020,8,Agosto,cana_para_azucar,0.0
San Martin,2020,9,Septiembre,cana_para_azucar,0.0
San Martin,2020,10,Octubre,cana_para_azucar,0.0
San Martin,2020,11,Noviembre,cana_para_azucar,0.0
San Martin,2020,12,Diciembre,cana_para_azucar,
San Martin,2021,1,Enero,cana_para_azucar,0.0
San Martin,2021,2,Febrero,cana_para_azucar,0.0
San Martin,2021,3,Marzo,cana_para_azucar,0.0
San Martin,2021,4,Abril,cana_para_azucar,0.0
San Martin,2021,5,Mayo,cana_para_azucar,
San Martin,2021,6,Junio,cana_para_azucar,0.0
San Martin,2021,7,Julio,cana_para_azucar,0.0
San Martin,2021,8,Agosto,cana_para_azucar,0.0
San Martin,2021,9,Septiembre,cana_para_azucar,0.0
San Martin,2021,10,Octubre,cana_para_azucar,0.0
San Martin,2021,11,Noviembre,cana_para_azucar,0.0
San Martin,2021,12,Diciembre,cana_para_azucar,0.0
San Martin,2022,1,Enero,cana_para_azucar,0.0
San Martin,2022,2,Febrero,cana_para_azucar,0.0
San Martin,2022,3,Marzo,cana_para_azucar,
San Martin,2022,4,Abril,cana_para_azucar,0.0
San Martin,2022,5,Mayo,cana_para_azucar,0.0
San Martin,2022,6,Junio,cana_para_azucar,0.0
San Martin,2022,7,Julio,cana_para_azucar,0.0
San Martin,2022,8,Agosto,cana_para_azucar,0.0
San Martin,2022,9,Septiembre,cana_para_azucar,0.0
San Martin,2022,10,Octubre,cana_para_azucar,0.0
San Martin,2022,11,Noviembre,cana_para_azucar,0.0
San Martin,2022,12,Diciembre,cana_para_azucar,0.0
San Martin,2023,1,Enero,cana_para_azucar,0.0
San Martin,2023,2,Febrero,cana_para_azucar,0.0
San Martin,2023,3,Marzo,cana_para_azucar,0.0
San Martin,2023,4,Abril,cana_para_azucar,0.0
San Martin,2023,5,Mayo,cana_para_azucar,0.0
San Martin,2023,6,Junio,cana_para_azucar,0.0
San Martin,2023,7,Julio,cana_para_azucar,0.0
San Martin,2023,8,Agosto,cana_para_azucar,0.0
San Martin,2023,9,Septiembre,cana_para_azucar,0.0
San Martin,2023,10,Octubre,cana_para_azucar,0.0
San Martin,2023,11,Noviembre,cana_para_azucar,0.0
San Martin,2023,12,Diciembre,cana_para_azucar,0.0
San Martin,2024,1,Enero,cana_para_azucar,0.0
San Martin,2024,2,Febrero,cana_para_azucar,0.0
San Martin,2024,3,Marzo,cana_para_azucar,0.0
San Martin,2024,4,Abril,cana_para_azucar,0.0
San Martin,2024,5,Mayo,cana_para_azucar,0.0
San Martin,2024,6,Junio,cana_para_azucar,0.0
San Martin,2024,7,Julio,cana_para_azucar,0.0
San Martin,2024,8,Agosto,cana_para_azucar,0.0
San Martin,2024,9,Septiembre,cana_para_azucar,0.0
San Martin,2024,10,Octubre,cana_para_azucar,0.0
San Martin,2024,11,Noviembre,cana_para_azucar,0.0
San Martin,2024,12,Diciembre,cana_para_azucar,0.0
San Martin,2025,1,Enero,cana_para_azucar,0.0
San Martin,2025,2,Febrero,cana_para_azucar,0.0
San Martin,2025,3,Marzo,cana_para_azucar,0.0
San Martin,2025,4,Abril,cana_para_azucar,0.0
San Martin,2025,5,Mayo,cana_para_azucar,0.0
San Martin,2025,6,Junio,cana_para_azucar,0.0
San Martin,2025,7,Julio,cana_para_azucar,0.0
San Martin,2025,8,Agosto,cana_para_azucar,0.0
San Martin,2025,9,Septiembre,cana_para_azucar,0.0
San Martin,2025,10,Octubre,cana_para_azucar,0.0
San Martin,2025,11,Noviembre,cana_para_azucar,0.0
San Martin,2025,12,Diciembre,cana_para_azucar,0.0
Ica,2020,1,Enero,alfalfa,10684.89
Ica,2020,2,Febrero,alfalfa,22028.0
Ica,2020,3,Marzo,alfalfa,32953.32
Ica,2020,4,Abril,alfalfa,44066.01
Ica,2020,5,Mayo,alfalfa,55199.93000000001
Ica,2020,6,Junio,alfalfa,65791.829
Ica,2020,7,Julio,alfalfa,76523.939
Ica,2020,8,Agosto,alfalfa,87835.409
Ica,2020,9,Septiembre,alfalfa,98198.329
Ica,2020,10,Octubre,alfalfa,110692.829
Ica,2020,11,Noviembre,alfalfa,122555.038
Ica,2020,12,Diciembre,alfalfa,
Ica,2021,1,Enero,alfalfa,11618.25
Ica,2021,2,Febrero,alfalfa,22007.25
Ica,2021,3,Marzo,alfalfa,34938.669
Ica,2021,4,Abril,alfalfa,45334.669
Ica,2021,5,Mayo,alfalfa,
Ica,2021,6,Junio,alfalfa,71632.439
Ica,2021,7,Julio,alfalfa,84026.439
Ica,2021,8,Agosto,alfalfa,96385.548
Ica,2021,9,Septiembre,alfalfa,112096.67700000003
Ica,2021,10,Octubre,alfalfa,123296.80700000003
Ica,2021,11,Noviembre,alfalfa,137574.41700000002
Ica,2021,12,Diciembre,alfalfa,146440.98700000002
Ica,2022,1,Enero,alfalfa,13412.57
Ica,2022,2,Febrero,alfalfa,27106.449999999997
Ica,2022,3,Marzo,alfalfa,
Ica,2022,4,Abril,alfalfa,54180.54999999999
Ica,2022,5,Mayo,alfalfa,58188.069999999985
Ica,2022,6,Junio,alfalfa,77883.44
Ica,2022,7,Julio,alfalfa,90631.43000000001
Ica,2022,8,Agosto,alfalfa,101593.94
Ica,2022,9,Septiembre,alfalfa,115768.42000000001
Ica,2022,10,Octubre,alfalfa,128395.71
Ica,2022,11,Noviembre,alfalfa,140802.76
Ica,2022,12,Diciembre,alfalfa,150555.88
Ica,2023,1,Enero,alfalfa,10787.36
Ica,2023,2,Febrero,alfalfa,21608.369999999995
Ica,2023,3,Marzo,alfalfa,31636.940000000002
Ica,2023,4,Abril,alfalfa,40647.310000000005
Ica,2023,5,Mayo,alfalfa,49910.25000000001
Ica,2023,6,Junio,alfalfa,58130.64
Ica,2023,7,Julio,alfalfa,66102.81
Ica,2023,8,Agosto,alfalfa,73668.03
Ica,2023,9,Septiembre,alfalfa,81347.12000000001
Ica,2023,10,Octubre,alfalfa,89310.38
Ica,2023,11,Noviembre,alfalfa,96019.3
Ica,2023,12,Diciembre,alfalfa,167402.14
Ica,2024,1,Enero,alfalfa,9428.620000000003
Ica,2024,2,Febrero,alfalfa,19280.140000000003
Ica,2024,3,Marzo,alfalfa,27532.999999999996
Ica,2024,4,Abril,alfalfa,45473.03999999999
Ica,2024,5,Mayo,alfalfa,53109.27999999999
Ica,2024,6,Junio,alfalfa,60784.19
Ica,2024,7,Julio,alfalfa,68014.34
Ica,2024,8,Agosto,alfalfa,75172.48
Ica,2024,9,Septiembre,alfalfa,81892.89
Ica,2024,10,Octubre,alfalfa,88911.25
Ica,2024,11,Noviembre,alfalfa,95874.83
Ica,2024,12,Diciembre,alfalfa,102909.22
Ica,2025,1,Enero,alfalfa,6553.820000000001
Ica,2025,2,Febrero,alfalfa,13541.130000000001
Ica,2025,3,Marzo,alfalfa,21783.190000000002
Ica,2025,4,Abril,alfalfa,28586.190000000006
Ica,2025,5,Mayo,alfalfa,35609.240000000005
Ica,2025,6,Junio,alfalfa,43888.6
Ica,2025,7,Julio,alfalfa,51556.71
Ica,2025,8,Agosto,alfalfa,58914.85
Ica,2025,9,Septiembre,alfalfa,64040.01000000001
Ica,2025,10,Octubre,alfalfa,71570.23000000001
Ica,2025,11,Noviembre,alfalfa,78706.61000000002
Ica,2025,12,Diciembre,alfalfa,108593.00000000001
Junin,2020,1,Enero,alfalfa,11069.4
Junin,2020,2,Febrero,alfalfa,23441.675000000003
Junin,2020,3,Marzo,alfalfa,36354.19999999999
Junin,2020,4,Abril,alfalfa,49427.999999999985
Junin,2020,5,Mayo,alfalfa,61618.29999999999
Junin,2020,6,Junio,alfalfa,73210.8
Junin,2020,7,Julio,alfalfa,83331.7
Junin,2020,8,Agosto,alfalfa,92207.8
Junin,2020,9,Septiembre,alfalfa,101375.3
Junin,2020,10,Octubre,alfalfa,111507.3
Junin,2020,11,Noviembre,alfalfa,122093.35
Junin,2020,12,Diciembre,alfalfa,
Junin,2021,1,Enero,alfalfa,10727.649999999998
Junin,2021,2,Febrero,alfalfa,23077.799999999996
Junin,2021,3,Marzo,alfalfa,36408.7
Junin,2021,4,Abril,alfalfa,49565.649999999994
Junin,2021,5,Mayo,alfalfa,
Junin,2021,6,Junio,alfalfa,73553.4
Junin,2021,7,Julio,alfalfa,84940.4
Junin,2021,8,Agosto,alfalfa,94639.6
Junin,2021,9,Septiembre,alfalfa,105836.15000000002
Junin,2021,10,Octubre,alfalfa,116883.95000000003
Junin,2021,11,Noviembre,alfalfa,128220.75000000003
Junin,2021,12,Diciembre,alfalfa,140121.64999999997
Junin,2022,1,Enero,alfalfa,12780.5
Junin,2022,2,Febrero,alfalfa,26406.100000000006
Junin,2022,3,Marzo,alfalfa,
Junin,2022,4,Abril,alfalfa,54241.8
Junin,2022,5,Mayo,alfalfa,67557.40000000001
Junin,2022,6,Junio,alfalfa,80076.40000000001
Junin,2022,7,Julio,alfalfa,91617.6
Junin,2022,8,Agosto,alfalfa,101705.20000000001
Junin,2022,9,Septiembre,alfalfa,112272.10000000002
Junin,2022,10,Octubre,alfalfa,123225.80000000002
Junin,2022,11,Noviembre,alfalfa,134951.6
Junin,2022,12,Diciembre,alfalfa,146922.95
Junin,2023,1,Enero,alfalfa,12645.35
Junin,2023,2,Febrero,alfalfa,25909.550000000003
Junin,2023,3,Marzo,alfalfa,40043.25000000001
Junin,2023,4,Abril,alfalfa,53730.15000000001
Junin,2023,5,Mayo,alfalfa,67008.15000000001
Junin,2023,6,Junio,alfalfa,79343.36
Junin,2023,7,Julio,alfalfa,90154.41
Junin,2023,8,Agosto,alfalfa,100120.57
Junin,2023,9,Septiembre,alfalfa,111283.9
Junin,2023,10,Octubre,alfalfa,122577.75
Junin,2023,11,Noviembre,alfalfa,134414.15
Junin,2023,12,Diciembre,alfalfa,147217.85
Junin,2024,1,Enero,alfalfa,12319.73
Junin,2024,2,Febrero,alfalfa,25702.109999999997
Junin,2024,3,Marzo,alfalfa,40597.21
Junin,2024,4,Abril,alfalfa,54666.21
Junin,2024,5,Mayo,alfalfa,68387.11
Junin,2024,6,Junio,alfalfa,81297.15999999999
Junin,2024,7,Julio,alfalfa,93202.90999999999
Junin,2024,8,Agosto,alfalfa,103901.95999999999
Junin,2024,9,Septiembre,alfalfa,115023.76
Junin,2024,10,Octubre,alfalfa,126705.01
Junin,2024,11,Noviembre,alfalfa,138945.86
Junin,2024,12,Diciembre,alfalfa,151662.71
Junin,2025,1,Enero,alfalfa,12949.249999999998
Junin,2025,2,Febrero,alfalfa,26511.300000000003
Junin,2025,3,Marzo,alfalfa,41299.75000000001
Junin,2025,4,Abril,alfalfa,56022.600000000006
Junin,2025,5,Mayo,alfalfa,70062.95000000001
Junin,2025,6,Junio,alfalfa,83665.1
Junin,2025,7,Julio,alfalfa,100453.6
Junin,2025,8,Agosto,alfalfa,111945.35
Junin,2025,9,Septiembre,alfalfa,123662.15
Junin,2025,10,Octubre,alfalfa,136063.15
Junin,2025,11,Noviembre,alfalfa,148815.55
Junin,2025,12,Diciembre,alfalfa,162464.15
La Libertad,2020,1,Enero,alfalfa,15843.21
La Libertad,2020,2,Febrero,alfalfa,33480.369999999995
La Libertad,2020,3,Marzo,alfalfa,51618.390000000014
La Libertad,2020,4,Abril,alfalfa,68402.95000000001
La Libertad,2020,5,Mayo,alfalfa,83414.05000000002
La Libertad,2020,6,Junio,alfalfa,100538.1
La Libertad,2020,7,Julio,alfalfa,118666.18000000001
La Libertad,2020,8,Agosto,alfalfa,136292.28
La Libertad,2020,9,Septiembre,alfalfa,155189.2
La Libertad,2020,10,Octubre,alfalfa,176325.7
La Libertad,2020,11,Noviembre,alfalfa,198324.0
La Libertad,2020,12,Diciembre,alfalfa,
La Libertad,2021,1,Enero,alfalfa,14816.14
La Libertad,2021,2,Febrero,alfalfa,31806.33
La Libertad,2021,3,Marzo,alfalfa,49372.5
La Libertad,2021,4,Abril,alfalfa,65965.07
La Libertad,2021,5,Mayo,alfalfa,
La Libertad,2021,6,Junio,alfalfa,97030.108
La Libertad,2021,7,Julio,alfalfa,114527.42799999999
La Libertad,2021,8,Agosto,alfalfa,131534.50699999998
La Libertad,2021,9,Septiembre,alfalfa,150144.527
La Libertad,2021,10,Octubre,alfalfa,170890.897
La Libertad,2021,11,Noviembre,alfalfa,192178.047
La Libertad,2021,12,Diciembre,alfalfa,218243.197
La Libertad,2022,1,Enero,alfalfa,15521.570000000003
La Libertad,2022,2,Febrero,alfalfa,32856.16
La Libertad,2022,3,Marzo,alfalfa,
La Libertad,2022,4,Abril,alfalfa,67502.62000000002
La Libertad,2022,5,Mayo,alfalfa,82660.24900000003
La Libertad,2022,6,Junio,alfalfa,99340.339
La Libertad,2022,7,Julio,alfalfa,116976.839
La Libertad,2022,8,Agosto,alfalfa,132917.788
La Libertad,2022,9,Septiembre,alfalfa,151902.738
La Libertad,2022,10,Octubre,alfalfa,173163.90800000002
La Libertad,2022,11,Noviembre,alfalfa,194985.90800000002
La Libertad,2022,12,Diciembre,alfalfa,216182.048
La Libertad,2023,1,Enero,alfalfa,15877.038999999997
La Libertad,2023,2,Febrero,alfalfa,33609.33899999999
La Libertad,2023,3,Marzo,alfalfa,51837.60699999999
La Libertad,2023,4,Abril,alfalfa,68924.71699999999
La Libertad,2023,5,Mayo,alfalfa,84309.77699999999
La Libertad,2023,6,Junio,alfalfa,101120.026
La Libertad,2023,7,Julio,alfalfa,116771.786
La Libertad,2023,8,Agosto,alfalfa,134560.576
La Libertad,2023,9,Septiembre,alfalfa,153757.42599999998
La Libertad,2023,10,Octubre,alfalfa,174677.87599999996
La Libertad,2023,11,Noviembre,alfalfa,195221.45599999995
La Libertad,2023,12,Diciembre,alfalfa,219147.02600000004
La Libertad,2024,1,Enero,alfalfa,14194.840000000007
La Libertad,2024,2,Febrero,alfalfa,32207.14900000002
La Libertad,2024,3,Marzo,alfalfa,52942.299000000006
La Libertad,2024,4,Abril,alfalfa,70245.539
La Libertad,2024,5,Mayo,alfalfa,86227.996
La Libertad,2024,6,Junio,alfalfa,104178.16600000004
La Libertad,2024,7,Julio,alfalfa,122384.96400000004
La Libertad,2024,8,Agosto,alfalfa,140268.74400000004
La Libertad,2024,9,Septiembre,alfalfa,159879.62400000004
La Libertad,2024,10,Octubre,alfalfa,180225.43300000005
La Libertad,2024,11,Noviembre,alfalfa,201202.64200000005
La Libertad,2024,12,Diciembre,alfalfa,222235.23200000002
La Libertad,2025,1,Enero,alfalfa,16545.938999999995
La Libertad,2025,2,Febrero,alfalfa,35269.208000000006
La Libertad,2025,3,Marzo,alfalfa,55186.117
La Libertad,2025,4,Abril,alfalfa,73164.587
La Libertad,2025,5,Mayo,alfalfa,88300.557
La Libertad,2025,6,Junio,alfalfa,107859.886
La Libertad,2025,7,Julio,alfalfa,126627.605
La Libertad,2025,8,Agosto,alfalfa,145224.79499999998
La Libertad,2025,9,Septiembre,alfalfa,164615.65399999998
La Libertad,2025,10,Octubre,alfalfa,184372.87999999998
La Libertad,2025,11,Noviembre,alfalfa,203750.32699999996
La Libertad,2025,12,Diciembre,alfalfa,227861.62200000003
Piura,2020,1,Enero,alfalfa,383.0
Piura,2020,2,Febrero,alfalfa,808.0
Piura,2020,3,Marzo,alfalfa,1286.0
Piura,2020,4,Abril,alfalfa,1720.0
Piura,2020,5,Mayo,alfalfa,2144.0
Piura,2020,6,Junio,alfalfa,2541.0
Piura,2020,7,Julio,alfalfa,2979.0
Piura,2020,8,Agosto,alfalfa,3446.0
Piura,2020,9,Septiembre,alfalfa,3916.0
Piura,2020,10,Octubre,alfalfa,4358.0
Piura,2020,11,Noviembre,alfalfa,4778.0
Piura,2020,12,Diciembre,alfalfa,
Piura,2021,1,Enero,alfalfa,451.0
Piura,2021,2,Febrero,alfalfa,893.0
Piura,2021,3,Marzo,alfalfa,1349.0
Piura,2021,4,Abril,alfalfa,1803.0
Piura,2021,5,Mayo,alfalfa,
Piura,2021,6,Junio,alfalfa,2738.0
Piura,2021,7,Julio,alfalfa,3188.0
Piura,2021,8,Agosto,alfalfa,3651.0
Piura,2021,9,Septiembre,alfalfa,4116.0
Piura,2021,10,Octubre,alfalfa,4585.0
Piura,2021,11,Noviembre,alfalfa,5065.0
Piura,2021,12,Diciembre,alfalfa,5495.0
Piura,2022,1,Enero,alfalfa,175.0
Piura,2022,2,Febrero,alfalfa,681.0
Piura,2022,3,Marzo,alfalfa,
Piura,2022,4,Abril,alfalfa,1920.0
Piura,2022,5,Mayo,alfalfa,2338.0
Piura,2022,6,Junio,alfalfa,2587.0
Piura,2022,7,Julio,alfalfa,3009.0
Piura,2022,8,Agosto,alfalfa,3450.0
Piura,2022,9,Septiembre,alfalfa,4101.0
Piura,2022,10,Octubre,alfalfa,4587.0
Piura,2022,11,Noviembre,alfalfa,5130.0
Piura,2022,12,Diciembre,alfalfa,5585.0
Piura,2023,1,Enero,alfalfa,535.0
Piura,2023,2,Febrero,alfalfa,1138.4
Piura,2023,3,Marzo,alfalfa,1656.4
Piura,2023,4,Abril,alfalfa,2088.4
Piura,2023,5,Mayo,alfalfa,2547.4
Piura,2023,6,Junio,alfalfa,3011.4
Piura,2023,7,Julio,alfalfa,3470.4
Piura,2023,8,Agosto,alfalfa,3941.4
Piura,2023,9,Septiembre,alfalfa,4571.4
Piura,2023,10,Octubre,alfalfa,5185.4
Piura,2023,11,Noviembre,alfalfa,5696.4
Piura,2023,12,Diciembre,alfalfa,6227.4
Piura,2024,1,Enero,alfalfa,534.0
Piura,2024,2,Febrero,alfalfa,1082.0
Piura,2024,3,Marzo,alfalfa,1617.0
Piura,2024,4,Abril,alfalfa,2144.0
Piura,2024,5,Mayo,alfalfa,2677.0
Piura,2024,6,Junio,alfalfa,3496.0
Piura,2024,7,Julio,alfalfa,4245.0
Piura,2024,8,Agosto,alfalfa,4826.0
Piura,2024,9,Septiembre,alfalfa,5324.0
Piura,2024,10,Octubre,alfalfa,5780.0
Piura,2024,11,Noviembre,alfalfa,6101.0
Piura,2024,12,Diciembre,alfalfa,6639.0
Piura,2025,1,Enero,alfalfa,100.0
Piura,2025,2,Febrero,alfalfa,228.0
Piura,2025,3,Marzo,alfalfa,251.0
